Run,AE1,AE2,AE3,AE4,OIL,WATER,CO,CO2,VEL
4.7500000000000000e+02,2.4704573096596723e+04,7.7973382094083776e+04,9.1380414383413517e+04,1.0439938067158299e+05,4.6600000000000003e-01,1.0455000000000001e+00,1.5959999999999999e-01,1.5970999999999999e-01,6.1515151515151523e-01
4.7600000000000000e+02,2.0179590517839646e+04,7.3818578783885110e+04,8.2119125083267121e+04,8.7070514914897663e+04,4.2375000000000002e-01,1.0854999999999999e+00,1.8409000000000000e-01,1.8447000000000000e-01,9.0909090909090906e-01
4.7700000000000000e+02,1.9832622439265007e+04,7.5549215649239341e+04,9.1872323474619712e+04,9.8588175177983314e+04,4.1354000000000002e-01,1.0996999999999999e+00,1.9015000000000001e-01,1.9028999999999999e-01,9.0909090909090906e-01
4.7800000000000000e+02,2.5807034270503977e+04,5.5401567222693186e+04,1.0327766107769482e+05,8.9912772396797780e+04,5.0685999999999998e-01,1.0072000000000001e+00,1.4215000000000000e-01,1.4215000000000000e-01,7.4242424242424254e-01
4.7900000000000000e+02,2.5347342323244804e+04,7.3496455894142040e+04,9.9089535149853968e+04,7.7634066483007249e+04,4.8318000000000000e-01,1.0320000000000000e+00,1.5240000000000001e-01,1.5240999999999999e-01,5.9999999999999998e-01
4.8000000000000000e+02,2.2607240229072959e+04,7.0165093295329410e+04,1.0262641742664677e+05,1.0206317648013665e+05,4.5672000000000001e-01,1.0550999999999999e+00,1.6644000000000000e-01,1.6644999999999999e-01,8.0000000000000004e-01
4.8100000000000000e+02,2.6637896350349620e+04,6.9211496461103205e+04,9.0396138222662703e+04,1.0277733380291838e+05,5.0043000000000004e-01,1.0260000000000000e+00,1.4394999999999999e-01,1.4398000000000000e-01,5.3484848484848480e-01
4.8200000000000000e+02,1.8720764440440962e+04,7.7329258558992733e+04,8.4270578397459365e+04,7.3309753096121960e+04,3.9778999999999998e-01,1.1108000000000000e+00,1.9733000000000001e-01,1.9792000000000001e-01,9.0909090909090906e-01
4.8300000000000000e+02,2.5264561073187026e+04,5.7749411056129633e+04,7.5036791503620378e+04,9.3814525919654901e+04,5.0185000000000002e-01,1.0141000000000000e+00,1.4452999999999999e-01,1.4457000000000000e-01,7.4090909090909096e-01
4.8400000000000000e+02,2.0741223765272589e+04,6.2287332694156030e+04,8.4062682124644954e+04,8.6629439570440576e+04,4.5988000000000001e-01,1.0449999999999999e+00,1.6472000000000001e-01,1.6475999999999999e-01,9.0606060606060612e-01
4.8500000000000000e+02,2.1952958474760395e+04,6.9942688878857181e+04,7.5841175293318607e+04,7.8771314635028946e+04,4.5174999999999998e-01,1.0593999999999999e+00,1.6905999999999999e-01,1.6947000000000001e-01,9.0909090909090928e-01
4.8600000000000000e+02,1.9270585602731921e+04,6.2261392110001885e+04,9.6935892524531722e+04,8.0428248088523949e+04,4.4902999999999998e-01,1.0548000000000000e+00,1.6971000000000000e-01,1.6972000000000001e-01,9.0909090909090895e-01
4.8700000000000000e+02,2.5211362320543212e+04,7.2167533490690344e+04,9.8842737467823317e+04,1.0180719176902153e+05,4.8213000000000000e-01,1.0319000000000000e+00,1.5229000000000001e-01,1.5231000000000000e-01,6.1969696969696975e-01
4.8800000000000000e+02,2.1098984992877206e+04,6.1891095696929675e+04,8.8306042945469759e+04,8.3710763729799335e+04,4.6356000000000003e-01,1.0422000000000000e+00,1.6275000000000001e-01,1.6277000000000000e-01,9.0606060606060590e-01
4.8900000000000000e+02,2.6052951096471828e+04,7.5315900391934934e+04,8.9494939144751319e+04,8.1466705214285656e+04,4.8841000000000001e-01,1.0313000000000001e+00,1.4939000000000000e-01,1.4946999999999999e-01,5.5454545454545445e-01
4.9000000000000000e+02,2.4661209061200942e+04,5.9861904297855916e+04,8.5974887761458915e+04,8.5844408202414867e+04,4.9257000000000001e-01,1.0224000000000000e+00,1.4774999999999999e-01,1.4776000000000000e-01,7.5000000000000000e-01
4.9100000000000000e+02,2.3355133236021800e+04,8.0177659721780394e+04,9.6432714058724057e+04,1.0729637457949348e+05,4.4158999999999998e-01,1.0609999999999999e+00,1.7115000000000000e-01,1.7124000000000000e-01,6.8333333333333335e-01
4.9200000000000000e+02,2.0560000294098198e+04,6.7765383573211424e+04,7.1800261874841774e+04,9.9247516955446394e+04,4.4163000000000002e-01,1.0740000000000001e+00,1.7480000000000001e-01,1.7541999999999999e-01,9.1060606060606064e-01
4.9300000000000000e+02,2.3938213849734693e+04,7.6572121404475198e+04,1.0458969987403401e+05,1.0546144100732222e+05,4.5982000000000001e-01,1.0471999999999999e+00,1.6327000000000000e-01,1.6328000000000001e-01,6.9545454545454544e-01
4.9400000000000000e+02,2.2167537387637101e+04,5.3609151187446121e+04,8.8930741296706517e+04,7.9478302391858131e+04,5.0212000000000001e-01,1.0162000000000000e+00,1.4713000000000001e-01,1.4713000000000001e-01,9.0909090909090895e-01
4.9500000000000000e+02,2.0417409011278360e+04,6.2331607841277146e+04,7.3358229581265463e+04,9.8911211822578916e+04,4.5528000000000002e-01,1.0498000000000001e+00,1.6627000000000000e-01,1.6646000000000000e-01,9.0454545454545443e-01
4.9600000000000000e+02,2.5286282408018284e+04,6.8160424806680923e+04,8.1834631078341859e+04,1.0196401181833902e+05,4.8759999999999998e-01,1.0304000000000000e+00,1.4993000000000001e-01,1.5001000000000000e-01,6.4242424242424245e-01
4.9700000000000000e+02,2.3483664037838811e+04,7.9262155534582154e+04,1.0124916617613006e+05,8.4834130216572157e+04,4.4767000000000001e-01,1.0588000000000000e+00,1.6936999999999999e-01,1.6941000000000001e-01,6.9242424242424228e-01
4.9800000000000000e+02,2.3426897415525364e+04,6.2891070933632633e+04,9.1798097673069569e+04,1.0067848867110227e+05,4.7833999999999999e-01,1.0371999999999999e+00,1.5570999999999999e-01,1.5572000000000000e-01,8.0303030303030287e-01
4.9900000000000000e+02,2.5262049094173981e+04,5.6964371000309169e+04,9.8783790236565721e+04,7.2905418051426081e+04,5.0260000000000005e-01,1.0111000000000001e+00,1.4404000000000000e-01,1.4404000000000000e-01,7.4999999999999989e-01
5.0000000000000000e+02,2.2212745704501092e+04,7.3201720141674712e+04,9.7348090009658699e+04,8.5222292944729284e+04,4.4663999999999998e-01,1.0603000000000000e+00,1.7116999999999999e-01,1.7119999999999999e-01,8.1818181818181834e-01
5.0100000000000000e+02,2.5252784277423390e+04,7.7512760644593684e+04,7.8491118519788433e+04,7.6665491130151451e+04,4.7747000000000001e-01,1.0364000000000000e+00,1.5440999999999999e-01,1.5504000000000001e-01,6.0757575757575755e-01
5.0200000000000000e+02,2.0470624515576801e+04,6.2980373029220529e+04,8.0047961460116159e+04,1.0538956825845940e+05,4.5535999999999999e-01,1.0497000000000001e+00,1.6736000000000001e-01,1.6743000000000000e-01,9.1060606060606064e-01
5.0300000000000000e+02,1.8872086562714518e+04,6.9483469039531163e+04,7.5701461507620639e+04,1.0218260770822909e+05,4.2421999999999999e-01,1.0843000000000000e+00,1.8373999999999999e-01,1.8429999999999999e-01,9.0757575757575770e-01
5.0400000000000000e+02,1.9941560557943692e+04,6.7058976492973874e+04,1.0497653176590017e+05,8.4794657445643723e+04,4.3780999999999998e-01,1.0747000000000000e+00,1.7649999999999999e-01,1.7651000000000000e-01,9.0606060606060612e-01
5.0500000000000000e+02,1.8833114927849274e+04,5.9326103681237415e+04,8.3924369343594677e+04,8.4012054493690608e+04,4.7443999999999997e-01,1.0333000000000001e+00,1.5920999999999999e-01,1.5923000000000001e-01,9.0454545454545443e-01
5.0600000000000000e+02,2.0512343294107417e+04,7.8688020757055434e+04,9.3911607464499393e+04,1.0663609664602308e+05,4.0948000000000001e-01,1.0931000000000000e+00,1.9003000000000000e-01,1.9019000000000000e-01,9.1060606060606064e-01
5.0700000000000000e+02,2.2429353234221744e+04,7.8801022338480310e+04,7.0204201360032981e+04,9.3971053082515515e+04,4.4525999999999999e-01,1.0647000000000000e+00,1.7194999999999999e-01,1.7505000000000001e-01,7.9848484848484846e-01
5.0800000000000000e+02,2.5769896964088301e+04,5.9843905095485767e+04,1.0263640365723424e+05,9.9477459912014703e+04,5.0373999999999997e-01,1.0215000000000001e+00,1.4416999999999999e-01,1.4416999999999999e-01,6.1818181818181828e-01
5.0900000000000000e+02,2.6003335765264670e+04,6.8968824174610418e+04,9.7740358244207906e+04,8.3845483050212904e+04,4.9386999999999998e-01,1.0271999999999999e+00,1.4663999999999999e-01,1.4665000000000000e-01,5.7424242424242422e-01
5.1000000000000000e+02,2.0455850180357844e+04,6.1971953966115994e+04,9.0458321748499438e+04,1.0187690907677481e+05,4.5856999999999998e-01,1.0466000000000000e+00,1.6524000000000000e-01,1.6525999999999999e-01,9.0303030303030307e-01
5.1100000000000000e+02,2.1072254922234868e+04,6.4388457707291687e+04,1.0017200544516012e+05,9.4130623807790384e+04,4.5589000000000002e-01,1.0526000000000000e+00,1.6711999999999999e-01,1.6711999999999999e-01,9.0909090909090906e-01
5.1200000000000000e+02,2.7518927652634095e+04,5.9059129854974672e+04,9.8952317973132915e+04,9.6331018282299876e+04,5.2136000000000005e-01,1.0084000000000000e+00,1.3708000000000001e-01,1.3708000000000001e-01,5.0151515151515147e-01
5.1300000000000000e+02,2.0690335124366233e+04,6.6351054792063471e+04,8.3967632935437723e+04,9.3579776967290833e+04,4.4661000000000001e-01,1.0629000000000000e+00,1.7155999999999999e-01,1.7163000000000000e-01,9.0757575757575770e-01
5.1400000000000000e+02,2.5764809445395429e+04,5.6415843070603376e+04,9.8750476794423710e+04,1.0227910788163521e+05,5.0749999999999995e-01,1.0066999999999999e+00,1.4232000000000000e-01,1.4233000000000001e-01,7.3636363636363633e-01
5.1500000000000000e+02,2.1661457448484041e+04,6.5125861598104340e+04,9.0028372644443967e+04,9.7229690307764526e+04,4.5896999999999999e-01,1.0511999999999999e+00,1.6566000000000000e-01,1.6567999999999999e-01,9.0909090909090906e-01
5.1600000000000000e+02,2.5230721764282978e+04,7.3911295236637045e+04,8.3619506724922947e+04,8.7454889459994156e+04,4.8193999999999998e-01,1.0315000000000001e+00,1.5303000000000000e-01,1.5320000000000000e-01,6.1363636363636365e-01
5.1700000000000000e+02,2.7198370849006060e+04,6.8955632642848970e+04,9.9740271897653583e+04,8.1948431386736047e+04,5.0692999999999999e-01,1.0223000000000000e+00,1.4088000000000001e-01,1.4088999999999999e-01,5.0151515151515147e-01
5.1800000000000000e+02,2.4125377259402543e+04,6.9368093147642838e+04,1.0372139630324471e+05,7.5092497018821043e+04,4.7244999999999998e-01,1.0388999999999999e+00,1.5670000000000001e-01,1.5670999999999999e-01,7.3181818181818192e-01
5.1900000000000000e+02,2.3004589802756345e+04,6.7578603330147875e+04,7.3155810075913731e+04,1.0456799326884450e+05,4.6633000000000002e-01,1.0498000000000001e+00,1.6225999999999999e-01,1.6261999999999999e-01,7.8333333333333333e-01
5.2000000000000000e+02,2.6536378234290714e+04,6.5364923070389821e+04,9.7360291452100821e+04,7.7344740825962712e+04,5.0495999999999996e-01,1.0217000000000001e+00,1.4293000000000000e-01,1.4293000000000000e-01,5.4545454545454553e-01
5.2100000000000000e+02,2.4102306530800015e+04,6.0584714607770475e+04,8.5597967400385125e+04,1.0238398241309769e+05,4.8607000000000000e-01,1.0285000000000000e+00,1.5057999999999999e-01,1.5060000000000001e-01,7.6666666666666672e-01
5.2200000000000000e+02,2.0205085252327517e+04,6.1743223490441087e+04,8.6915309870700003e+04,8.4161233579356849e+04,4.5785999999999999e-01,1.0471999999999999e+00,1.6524000000000000e-01,1.6525999999999999e-01,9.0303030303030307e-01
5.2300000000000000e+02,2.5746069631598253e+04,8.0064667015074665e+04,7.5566664415283813e+04,8.0527672196137966e+04,2.7173999999999998e-01,1.2081000000000000e+00,2.3386000000000001e-01,3.2399000000000000e-01,2.8939393939393937e-01
5.2400000000000000e+02,2.4860577020544592e+04,6.3662640560294269e+04,1.0407967159362443e+05,1.0700300000478445e+05,4.8909999999999998e-01,1.0283000000000000e+00,1.4960000000000001e-01,1.4960000000000001e-01,6.9545454545454544e-01
5.2500000000000000e+02,2.4322022054676923e+04,7.6650649899691503e+04,8.4065918930282991e+04,9.4749508727188455e+04,4.6462999999999999e-01,1.0446000000000000e+00,1.6056999999999999e-01,1.6084000000000001e-01,6.6666666666666685e-01
5.2600000000000000e+02,2.7464177082616439e+04,6.8593994480458990e+04,1.0267571705447731e+05,9.7932355416026927e+04,5.1171000000000000e-01,1.0173000000000001e+00,1.3938999999999999e-01,1.3940000000000000e-01,4.8484848484848481e-01
5.2700000000000000e+02,2.2853154354673545e+04,7.0726033283856974e+04,1.0106729030613614e+05,7.9154523003561160e+04,4.5817999999999998e-01,1.0560000000000000e+00,1.6605000000000000e-01,1.6606000000000001e-01,7.7878787878787881e-01
5.2800000000000000e+02,2.2037369720387935e+04,8.0190298106874179e+04,8.4082306592758192e+04,9.5718833318625519e+04,4.2579000000000000e-01,1.0737000000000001e+00,1.7968999999999999e-01,1.8029999999999999e-01,7.6515151515151525e-01
5.2900000000000000e+02,2.6692402731917507e+04,8.0276231610679359e+04,9.2860714838314161e+04,7.5903711402798537e+04,1.2241000000000000e-01,1.1591000000000000e+00,3.4758200000000001e-03,3.4760899999999998e-03,2.9242424242424242e-01
5.3000000000000000e+02,1.8732249083317274e+04,7.0164845206458893e+04,8.9850052666429838e+04,1.0663072768099174e+05,4.2032000000000003e-01,1.0866000000000000e+00,1.8545000000000000e-01,1.8553000000000000e-01,9.0909090909090895e-01
5.3100000000000000e+02,2.5264170318653767e+04,7.1355431438060186e+04,8.8315966144420338e+04,8.1356194133438301e+04,4.8409999999999997e-01,1.0320000000000000e+00,1.5171999999999999e-01,1.5176999999999999e-01,6.1969696969696964e-01
5.3200000000000000e+02,2.7250342655628789e+04,6.8077468205362340e+04,7.1059455719691905e+04,9.7067320682800579e+04,5.1082000000000005e-01,1.0182000000000000e+00,1.4033000000000001e-01,1.4069000000000001e-01,4.9545454545454537e-01
5.3300000000000000e+02,2.3181388652872080e+04,5.5182018891808177e+04,1.0115126816298746e+05,8.3887280730504746e+04,5.0024999999999997e-01,1.0145000000000000e+00,1.4666999999999999e-01,1.4666999999999999e-01,9.0454545454545443e-01
5.3400000000000000e+02,2.0513251020414300e+04,5.6653823605471072e+04,8.0882294970876203e+04,8.0223563596886554e+04,4.9191000000000001e-01,1.0208999999999999e+00,1.5170000000000000e-01,1.5171000000000001e-01,9.1060606060606064e-01
5.3500000000000000e+02,2.4398373938396428e+04,5.5373091339235158e+04,7.9640098295132091e+04,8.2145528552191201e+04,5.0339000000000000e-01,1.0124000000000000e+00,1.4516999999999999e-01,1.4518000000000000e-01,9.0151515151515149e-01
5.3600000000000000e+02,2.6496609589479718e+04,6.5508053613139491e+04,9.6456994231778634e+04,9.3718669529352541e+04,5.0434999999999997e-01,1.0230999999999999e+00,1.4335999999999999e-01,1.4337000000000000e-01,5.5151515151515162e-01
5.3700000000000000e+02,2.5606046624117134e+04,5.6653341116581811e+04,1.0424973598059923e+05,1.0254948031726376e+05,5.0627000000000000e-01,1.0109999999999999e+00,1.4313999999999999e-01,1.4315000000000000e-01,7.3636363636363633e-01
5.3800000000000000e+02,1.8865947778569000e+04,6.6094209145589048e+04,8.1397864623181173e+04,9.4687384499990992e+04,4.3258000000000002e-01,1.0780000000000001e+00,1.7895000000000000e-01,1.7907999999999999e-01,9.0757575757575748e-01
5.3900000000000000e+02,2.0518752306754599e+04,6.9140917283938543e+04,9.1110471215396377e+04,9.3595647449982847e+04,4.3886999999999998e-01,1.0717000000000001e+00,1.7630999999999999e-01,1.7635999999999999e-01,9.0606060606060623e-01
5.4000000000000000e+02,2.2525536499532020e+04,5.4549348746298732e+04,8.7983519226339675e+04,8.6678285823814935e+04,5.0072000000000005e-01,1.0150999999999999e+00,1.4713999999999999e-01,1.4713999999999999e-01,9.0606060606060623e-01
5.4100000000000000e+02,1.9394023536863140e+04,6.5924666855654010e+04,8.5780896378654070e+04,9.1841052088959084e+04,4.3578000000000000e-01,1.0712999999999999e+00,1.7609000000000000e-01,1.7616000000000001e-01,9.0454545454545443e-01
5.4200000000000000e+02,2.5809719716473577e+04,7.2382781950666424e+04,1.0052824263725593e+05,7.3878917487440442e+04,4.8914999999999997e-01,1.0273000000000001e+00,1.4896999999999999e-01,1.4898000000000000e-01,5.7575757575757580e-01
5.4300000000000000e+02,2.0421068064929183e+04,6.5918405870984629e+04,1.0354867586451533e+05,1.0044163285125978e+05,4.4490000000000002e-01,1.0638000000000001e+00,1.7208000000000001e-01,1.7208999999999999e-01,9.1060606060606064e-01
5.4400000000000000e+02,2.2557246403191006e+04,6.2535875397151220e+04,7.2068335943802827e+04,9.8672590904169148e+04,4.7275000000000000e-01,1.0380000000000000e+00,1.5870999999999999e-01,1.5889000000000000e-01,9.0757575757575770e-01
5.4500000000000000e+02,2.3062509621310623e+04,5.8958001072134706e+04,8.4951774288545086e+04,7.8072850033641764e+04,4.8781000000000002e-01,1.0234000000000001e+00,1.5151000000000001e-01,1.5151999999999999e-01,9.0454545454545443e-01
5.4600000000000000e+02,2.5315590235863121e+04,6.3471802555651855e+04,1.0296362283339596e+05,7.2618211472785828e+04,4.9145000000000000e-01,1.0309999999999999e+00,1.4785000000000001e-01,1.4785000000000001e-01,6.4696969696969697e-01
5.4700000000000000e+02,2.6027314360764965e+04,7.0392638128801394e+04,8.8856128030502674e+04,9.5418274873682181e+04,4.9232999999999999e-01,1.0268999999999999e+00,1.4688999999999999e-01,1.4693000000000001e-01,5.8484848484848495e-01
5.4800000000000000e+02,2.5084991697219932e+04,5.6132293513071505e+04,1.0071508770076810e+05,7.2517037182055486e+04,5.0312000000000001e-01,1.0100000000000000e+00,1.4434000000000000e-01,1.4434000000000000e-01,7.8030303030303039e-01
5.4900000000000000e+02,2.1107584166985383e+04,5.8421718743913632e+04,1.0242029938692825e+05,7.4454495725773246e+04,4.8579000000000000e-01,1.0251999999999999e+00,1.5332000000000001e-01,1.5332000000000001e-01,9.0454545454545465e-01
5.5000000000000000e+02,2.3746057693722119e+04,7.0675652763676015e+04,9.2794424266772985e+04,1.0312639245120791e+05,4.6947000000000000e-01,1.0468999999999999e+00,1.6097000000000000e-01,1.6100000000000000e-01,7.3939393939393938e-01
5.5100000000000000e+02,1.8914763270544594e+04,7.5491718657139194e+04,8.8512286321494990e+04,9.6996620182407903e+04,4.0351999999999999e-01,1.1039000000000001e+00,1.9392000000000001e-01,1.9416000000000000e-01,9.0757575757575770e-01
5.5200000000000000e+02,2.0354125045792873e+04,6.8159902559496011e+04,9.4588209525371232e+04,1.0643164406137688e+05,4.3908999999999998e-01,1.0706000000000000e+00,1.7566000000000001e-01,1.7569000000000001e-01,9.0757575757575748e-01
5.5300000000000000e+02,2.2489787898435938e+04,5.5888661865778886e+04,7.2006905163944015e+04,9.4660217499581253e+04,4.9829000000000001e-01,1.0166999999999999e+00,1.4827000000000001e-01,1.4829999999999999e-01,9.0454545454545465e-01
5.5400000000000000e+02,2.5724847411785813e+04,7.2123927720598251e+04,8.2085775177530799e+04,1.0608540001781740e+05,4.8768000000000000e-01,1.0287999999999999e+00,1.4924000000000001e-01,1.4938000000000001e-01,5.8636363636363642e-01
5.5500000000000000e+02,2.3185750927545589e+04,7.9162189075304443e+04,7.2575847253286993e+04,7.9453150130630660e+04,4.5390999999999998e-01,1.0523000000000000e+00,1.6614999999999999e-01,1.6833999999999999e-01,7.4242424242424232e-01
5.5600000000000000e+02,2.5530255888634099e+04,7.8100233609333125e+04,9.7389272669860482e+04,8.2639231061935541e+04,4.7645999999999999e-01,1.0412999999999999e+00,1.5490999999999999e-01,1.5495999999999999e-01,5.5606060606060614e-01
5.5700000000000000e+02,1.9796980645293257e+04,7.6324001998009364e+04,9.7469910688260235e+04,8.1749934077447426e+04,4.0977000000000002e-01,1.0940000000000001e+00,1.9031000000000001e-01,1.9037999999999999e-01,9.1060606060606053e-01
5.5800000000000000e+02,2.0495858484308432e+04,6.2203422217983891e+04,9.9034663153970861e+04,1.0159855900563514e+05,4.5632000000000000e-01,1.0487000000000000e+00,1.6589999999999999e-01,1.6591000000000000e-01,9.0606060606060590e-01
5.5900000000000000e+02,2.3650282224433278e+04,6.8925034250933109e+04,8.0010639537478302e+04,9.7168808134843523e+04,4.6931000000000000e-01,1.0476000000000001e+00,1.6006999999999999e-01,1.6022000000000000e-01,7.5757575757575746e-01
5.6000000000000000e+02,2.5725573078190508e+04,6.5434586704852773e+04,8.5617546409192757e+04,8.8763846701143979e+04,4.9341000000000002e-01,1.0313000000000001e+00,1.4699000000000001e-01,1.4702000000000001e-01,6.0454545454545450e-01
5.6100000000000000e+02,2.0967160522926457e+04,7.1700058533564734e+04,1.0162825842272390e+05,1.0470693235854148e+05,4.3619000000000002e-01,1.0723000000000000e+00,1.7705000000000001e-01,1.7706000000000000e-01,9.0909090909090906e-01
5.6200000000000000e+02,2.5274211886002558e+04,6.0581708389839034e+04,9.4137324402593818e+04,7.6745903957118440e+04,4.9774000000000002e-01,1.0234000000000001e+00,1.4624999999999999e-01,1.4626000000000000e-01,6.9545454545454544e-01
5.6300000000000000e+02,1.9536207657342165e+04,5.8716196466952366e+04,7.5100623482370196e+04,9.3061570149673760e+04,4.8027999999999998e-01,1.0305000000000000e+00,1.5683000000000000e-01,1.5689000000000000e-01,9.0454545454545443e-01
5.6400000000000000e+02,1.9074927548740296e+04,7.5638342754566198e+04,9.5301604064396277e+04,1.0533088936862949e+05,4.0394000000000002e-01,1.1049000000000000e+00,1.9386999999999999e-01,1.9397000000000000e-01,9.0909090909090906e-01
5.6500000000000000e+02,2.2932275105848385e+04,7.1150861678451125e+04,1.0115432172865904e+05,9.1386920680884767e+04,4.5929999999999999e-01,1.0518000000000001e+00,1.6514999999999999e-01,1.6516000000000000e-01,7.7727272727272734e-01
5.6600000000000000e+02,2.0996287513935644e+04,7.9755661479183036e+04,7.1274893043391799e+04,8.3744804630171246e+04,4.3020999999999998e-01,1.0749000000000000e+00,1.7956000000000000e-01,1.8309000000000000e-01,9.1060606060606053e-01
5.6700000000000000e+02,2.7351725339813947e+04,6.3382874358194029e+04,8.0820236661357107e+04,7.6352845844902622e+04,5.1597000000000004e-01,1.0127999999999999e+00,1.3849000000000000e-01,1.3852000000000000e-01,5.0303030303030305e-01
5.6800000000000000e+02,2.6825044477175266e+04,5.7230815912264254e+04,8.1624126213991927e+04,1.0430927612639582e+05,5.1685999999999999e-01,1.0039000000000000e+00,1.3839000000000001e-01,1.3840000000000000e-01,5.5151515151515151e-01
5.6900000000000000e+02,2.2996768756194913e+04,7.0089724891363527e+04,9.0409653883102685e+04,9.7137141358586901e+04,4.6212999999999999e-01,1.0502000000000000e+00,1.6431999999999999e-01,1.6436000000000001e-01,7.7727272727272723e-01
5.7000000000000000e+02,1.8669857553340131e+04,6.7747256031395751e+04,7.1122549624699488e+04,1.0177712362210732e+05,4.2732999999999999e-01,1.0855999999999999e+00,1.8232999999999999e-01,1.8317000000000000e-01,9.0454545454545443e-01
5.7100000000000000e+02,2.1527873099635952e+04,7.6291853697998216e+04,7.8612434848713441e+04,9.2933685085252771e+04,4.3263000000000001e-01,1.0703000000000000e+00,1.7795000000000000e-01,1.7871000000000001e-01,9.1060606060606064e-01
5.7200000000000000e+02,2.7026627287487936e+04,5.4880699435919771e+04,7.1889218070958348e+04,7.2742249228319677e+04,5.1680000000000004e-01,1.0007999999999999e+00,1.3733999999999999e-01,1.3736999999999999e-01,5.4242424242424248e-01
5.7300000000000000e+02,2.4669602330605154e+04,6.9643244513770682e+04,7.3991051208047953e+04,1.0066483262613043e+05,4.7698000000000002e-01,1.0381000000000000e+00,1.5407000000000001e-01,1.5443999999999999e-01,6.7878787878787883e-01
5.7400000000000000e+02,2.4084225401681364e+04,5.5481722442850485e+04,7.2424764039880043e+04,7.6896265990323227e+04,5.0283999999999995e-01,1.0126999999999999e+00,1.4555999999999999e-01,1.4559000000000000e-01,9.0303030303030307e-01
5.7500000000000000e+02,2.5657800140844480e+04,5.6076278672358632e+04,7.8325407720255724e+04,8.0771324854204257e+04,5.0646000000000002e-01,1.0073000000000001e+00,1.4263999999999999e-01,1.4266000000000001e-01,7.5454545454545441e-01
5.7600000000000000e+02,1.9364364356461832e+04,7.6603853974130703e+04,9.4436991816284819e+04,9.8414716797478119e+04,4.0376000000000001e-01,1.1014999999999999e+00,1.9344000000000000e-01,1.9356999999999999e-01,9.0909090909090906e-01
5.7700000000000000e+02,2.4384881744985196e+04,6.7436051162746662e+04,8.1423584728110873e+04,9.5823943084026047e+04,4.7921000000000002e-01,1.0412999999999999e+00,1.5523999999999999e-01,1.5533000000000000e-01,7.2272727272727277e-01
5.7800000000000000e+02,1.9481602458520159e+04,5.7561506700067046e+04,7.0691763230508601e+04,1.0671450229078415e+05,4.8609000000000002e-01,1.0266999999999999e+00,1.5465000000000001e-01,1.5473000000000001e-01,9.0454545454545432e-01
5.7900000000000000e+02,2.7327430698522472e+04,5.6919461591534768e+04,8.6359350937106094e+04,9.5640984118961045e+04,5.2019000000000004e-01,1.0041000000000000e+00,1.3678999999999999e-01,1.3680000000000000e-01,5.0303030303030305e-01
5.8000000000000000e+02,2.1069707213022379e+04,7.3821581944396705e+04,8.9534131797564012e+04,8.7400533439744424e+04,4.3290000000000001e-01,1.0813999999999999e+00,1.8021999999999999e-01,1.8034000000000000e-01,9.1060606060606064e-01
5.8100000000000000e+02,2.0858185326922641e+04,7.3800126786766050e+04,1.0144317137519708e+05,9.8223985222480289e+04,4.2935000000000001e-01,1.0790000000000000e+00,1.8073000000000000e-01,1.8074999999999999e-01,9.1060606060606064e-01
5.8200000000000000e+02,2.2142837238821292e+04,7.8746864518799091e+04,7.8939960922823084e+04,9.1193876661917617e+04,4.3361000000000000e-01,1.0701000000000001e+00,1.7652000000000001e-01,1.7749000000000001e-01,7.8484848484848480e-01
5.8300000000000000e+02,2.7183744807462608e+04,6.0775633976594574e+04,7.8752961720635634e+04,1.0539621792861650e+05,5.1200999999999997e-01,1.0105999999999999e+00,1.3769999999999999e-01,1.3772999999999999e-01,5.2575757575757576e-01
5.8400000000000000e+02,1.9030957606710192e+04,6.1623930359831182e+04,9.0705423695472855e+04,7.9318769232828112e+04,4.5167000000000002e-01,1.0509999999999999e+00,1.6825999999999999e-01,1.6828000000000001e-01,9.0454545454545443e-01
5.8500000000000000e+02,2.4250125429759362e+04,7.4996322909850933e+04,8.7559536832747632e+04,9.5429236894169109e+04,4.6722000000000002e-01,1.0418000000000001e+00,1.5987999999999999e-01,1.6000000000000000e-01,6.8181818181818177e-01
5.8600000000000000e+02,2.5722785867116367e+04,5.9854416984318006e+04,9.1029362845217736e+04,7.6048645621798307e+04,5.0356000000000001e-01,1.0217000000000001e+00,1.4444000000000001e-01,1.4445000000000000e-01,6.1969696969696975e-01
5.8700000000000000e+02,2.3145044009402412e+04,7.6054130515322278e+04,1.0222765377995466e+05,8.9936205460392812e+04,4.5062000000000002e-01,1.0535000000000001e+00,1.6793000000000000e-01,1.6794999999999999e-01,7.4545454545454537e-01
5.8800000000000000e+02,2.0954022324832375e+04,7.1087534948054279e+04,1.0210545813302336e+05,9.0354220326530485e+04,4.3811000000000000e-01,1.0702000000000000e+00,1.7634000000000000e-01,1.7635000000000001e-01,9.0757575757575770e-01
5.8900000000000000e+02,2.7362561650983902e+04,5.8887075648208011e+04,7.3891474432612682e+04,8.2704754561270383e+04,5.1997000000000004e-01,1.0092000000000001e+00,1.3761000000000001e-01,1.3766000000000000e-01,4.9696969696969701e-01
5.9000000000000000e+02,2.2047050527167885e+04,6.4876252313739591e+04,8.0901637517765834e+04,9.6978354153560140e+04,4.6222000000000002e-01,1.0508000000000000e+00,1.6397999999999999e-01,1.6406000000000001e-01,9.0757575757575748e-01
