Run,AE1,AE2,AE3,OIL,WATER,CO,CO2,VEL
2.5200000000000000e+02,1.9594392159189429e+04,6.2932632351095672e+04,1.0391551370143131e+05,5.4176999999999997e-01,1.0478000000000001e+00,7.7924700000000000e-02,3.8879000000000002e-01,6.3030303030303036e-01
2.5300000000000000e+02,2.5323984390944293e+04,6.0021295988819489e+04,1.0508205248799731e+05,5.4979999999999996e-01,1.0408999999999999e+00,7.5214699999999995e-02,3.7529000000000001e-01,5.1818181818181808e-01
2.5400000000000000e+02,1.8623178005918318e+04,6.5512299019515856e+04,8.4223965467701724e+04,5.4544000000000004e-01,1.0448000000000000e+00,7.7282100000000006e-02,3.8557999999999998e-01,6.9696969696969713e-01
2.5500000000000000e+02,2.1660242984165656e+04,5.7043030611898197e+04,8.4923606386514308e+04,5.5167999999999995e-01,1.0386000000000000e+00,7.5311199999999995e-02,3.7574000000000002e-01,6.5000000000000002e-01
2.5600000000000000e+02,2.3584638045179101e+04,8.0707535328257203e+04,7.7763124282747536e+04,5.4069999999999996e-01,1.0490999999999999e+00,7.9026299999999994e-02,3.9428000000000002e-01,5.8333333333333326e-01
2.5700000000000000e+02,2.1243227647062573e+04,6.1211193156871304e+04,8.0271176129800049e+04,5.5100000000000005e-01,1.0402000000000000e+00,7.5819200000000003e-02,3.7828000000000001e-01,6.4545454545454539e-01
2.5800000000000000e+02,1.9748027222593704e+04,5.4637438434127922e+04,8.5802628493655386e+04,5.5552999999999997e-01,1.0311999999999999e+00,7.4471899999999994e-02,3.7156000000000000e-01,7.0909090909090911e-01
2.5900000000000000e+02,2.0246609105193798e+04,7.7484303973424190e+04,8.8577235183515004e+04,5.3334999999999999e-01,1.0524000000000000e+00,8.0865900000000004e-02,4.0345999999999999e-01,6.2121212121212122e-01
2.6000000000000000e+02,2.6297155757312648e+04,8.0325854082361082e+04,9.0567471331941400e+04,5.4671999999999998e-01,1.0377000000000001e+00,7.5527700000000003e-02,3.7684000000000001e-01,4.6212121212121215e-01
2.6100000000000000e+02,1.9121633853247284e+04,7.9045645227035624e+04,9.0852433860014964e+04,5.2988999999999997e-01,1.0573999999999999e+00,8.2435599999999998e-02,4.1128999999999999e-01,6.3636363636363646e-01
2.6200000000000000e+02,2.6021744511641107e+04,6.5485094898677547e+04,9.1332226227517909e+04,5.5174000000000001e-01,1.0377000000000001e+00,7.4477199999999993e-02,3.7158999999999998e-01,5.5757575757575750e-01
2.6300000000000000e+02,1.8686570568275169e+04,7.8998103366258176e+04,9.2552041947443780e+04,5.2781000000000000e-01,1.0598000000000001e+00,8.2738000000000006e-02,4.1280000000000000e-01,6.4999999999999991e-01
2.6400000000000000e+02,1.8991005003107715e+04,7.2933079240352221e+04,8.3925025638856489e+04,5.3785000000000005e-01,1.0448999999999999e+00,7.9103000000000007e-02,3.9466000000000001e-01,6.7878787878787883e-01
2.6500000000000000e+02,1.8814180471012300e+04,5.9813074212554464e+04,7.8775425380770059e+04,5.5537999999999998e-01,1.0311999999999999e+00,7.4964000000000003e-02,3.7401000000000001e-01,7.1515151515151520e-01
2.6600000000000000e+02,2.0093317912451748e+04,7.3008148601399531e+04,9.6477965060180490e+04,5.3571000000000002e-01,1.0483000000000000e+00,7.9794500000000004e-02,3.9811999999999997e-01,6.3333333333333341e-01
2.6700000000000000e+02,2.2986714583985617e+04,6.8969587172424159e+04,9.2148964893357566e+04,5.4357999999999995e-01,1.0415000000000001e+00,7.7087900000000001e-02,3.8461000000000001e-01,6.1060606060606060e-01
2.6800000000000000e+02,2.6940763521445093e+04,7.1151854262560504e+04,9.1093960106954648e+04,5.5254000000000003e-01,1.0381000000000000e+00,7.4159100000000006e-02,3.7001000000000001e-01,4.9545454545454537e-01
2.6900000000000000e+02,2.6252503100690599e+04,6.9438297481159068e+04,8.1809759841284627e+04,5.5395000000000005e-01,1.0342000000000000e+00,7.4237700000000004e-02,3.7039000000000000e-01,5.1818181818181808e-01
2.7000000000000000e+02,2.6685223764597555e+04,6.5902323532786919e+04,9.1132037050854124e+04,5.5156000000000005e-01,1.0374000000000001e+00,7.3821700000000004e-02,3.6831999999999998e-01,5.1363636363636367e-01
2.7100000000000000e+02,2.4547647550812402e+04,7.2353803008546223e+04,7.7512948123915208e+04,5.4900000000000004e-01,1.0360000000000000e+00,7.5740100000000005e-02,3.7787999999999999e-01,5.9848484848484851e-01
2.7200000000000000e+02,1.8784569336412082e+04,6.1433688806990023e+04,1.0044916907792025e+05,5.4593000000000003e-01,1.0427999999999999e+00,7.7196500000000001e-02,3.8516000000000000e-01,6.7727272727272736e-01
2.7300000000000000e+02,2.3095638176194640e+04,6.6569596095447923e+04,8.5133440554337532e+04,5.4564000000000001e-01,1.0438000000000001e+00,7.6468499999999995e-02,3.8152000000000003e-01,6.1060606060606071e-01
2.7400000000000000e+02,2.5032448942264215e+04,7.1682390578794177e+04,9.3100256386478490e+04,5.4830000000000001e-01,1.0362000000000000e+00,7.5939900000000005e-02,3.7889000000000000e-01,5.5606060606060614e-01
2.7500000000000000e+02,1.9501052642972674e+04,6.5698498095748582e+04,8.7753165534973930e+04,5.4515000000000002e-01,1.0436000000000001e+00,7.7456999999999998e-02,3.8645000000000002e-01,6.7727272727272725e-01
2.7600000000000000e+02,2.1434998503111932e+04,6.6994853880599272e+04,8.2055021738931799e+04,5.4708999999999997e-01,1.0403000000000000e+00,7.6924500000000007e-02,3.8379000000000002e-01,6.1969696969696964e-01
2.7700000000000000e+02,2.5060969475824022e+04,6.4390323723148686e+04,9.4985821637502842e+04,5.4762000000000000e-01,1.0399000000000000e+00,7.5263999999999998e-02,3.7552000000000002e-01,5.6212121212121213e-01
2.7800000000000000e+02,2.2387943068304965e+04,7.3715157799503650e+04,1.0290270014088813e+05,5.3793999999999997e-01,1.0460000000000000e+00,7.9117199999999999e-02,3.9474999999999999e-01,6.2121212121212122e-01
2.7900000000000000e+02,2.2715703728619534e+04,7.8411886900406287e+04,7.7703288253845880e+04,5.4001999999999994e-01,1.0479000000000001e+00,7.8921800000000000e-02,3.9376000000000000e-01,6.0606060606060619e-01
2.8000000000000000e+02,2.5927931325720296e+04,5.6253536091452355e+04,8.6363081682471384e+04,5.5693999999999999e-01,1.0336000000000001e+00,7.3880100000000004e-02,3.6860999999999999e-01,5.4090909090909089e-01
2.8100000000000000e+02,1.8245894721019202e+04,7.5851657656460156e+04,7.6337708812716839e+04,5.3488000000000002e-01,1.0498000000000001e+00,8.0087400000000003e-02,3.9956999999999998e-01,6.5454545454545443e-01
2.8200000000000000e+02,1.9540499635610049e+04,5.8925109648048470e+04,9.4281022812791591e+04,5.5051000000000005e-01,1.0391999999999999e+00,7.6229599999999995e-02,3.8033000000000000e-01,6.8787878787878787e-01
2.8300000000000000e+02,1.9977001997513071e+04,6.2071812262474319e+04,9.6974780201502901e+04,5.4613999999999996e-01,1.0415000000000001e+00,7.7111799999999994e-02,3.8473000000000002e-01,6.6666666666666674e-01
2.8400000000000000e+02,2.2570378454085680e+04,7.8584644423761609e+04,7.2086587195170476e+04,5.3971000000000002e-01,1.0468999999999999e+00,7.8767900000000002e-02,3.9299000000000001e-01,6.0909090909090913e-01
2.8500000000000000e+02,2.1989249400463887e+04,6.9476600677877184e+04,8.9854302606994563e+04,5.4296000000000000e-01,1.0403000000000000e+00,7.7440700000000001e-02,3.8636999999999999e-01,6.3787878787878793e-01
2.8600000000000000e+02,2.5482120702650660e+04,5.7425929330304527e+04,8.0573090717007595e+04,5.5622000000000005e-01,1.0371999999999999e+00,7.4121599999999996e-02,3.6981000000000003e-01,5.6363636363636360e-01
2.8700000000000000e+02,1.8067149152094891e+04,7.9709409736616260e+04,9.6903466697519849e+04,5.2536000000000005e-01,1.0639000000000001e+00,8.3934800000000004e-02,4.1876999999999998e-01,6.5000000000000002e-01
2.8800000000000000e+02,2.4827768759585862e+04,5.7770739251176645e+04,8.2296663578771171e+04,5.5701000000000001e-01,1.0371999999999999e+00,7.4628899999999998e-02,3.7234000000000000e-01,5.8333333333333326e-01
2.8900000000000000e+02,1.9413697217929242e+04,6.7436425519746539e+04,9.8387088419514039e+04,5.4101999999999995e-01,1.0478000000000001e+00,7.8641199999999994e-02,3.9235999999999999e-01,6.4545454545454539e-01
2.9000000000000000e+02,2.3759007992012906e+04,7.2613724452683833e+04,9.2464144731469642e+04,5.4318999999999995e-01,1.0427999999999999e+00,7.7289700000000003e-02,3.8562000000000002e-01,5.9848484848484851e-01
2.9100000000000000e+02,2.4629399257621953e+04,7.7244432575385828e+04,9.2022246940892510e+04,5.4422999999999999e-01,1.0430999999999999e+00,7.7494499999999994e-02,3.8663999999999998e-01,5.5757575757575750e-01
2.9200000000000000e+02,1.9677656549134321e+04,6.9505009816442951e+04,7.5789722458133387e+04,5.4286000000000001e-01,1.0504000000000000e+00,7.8104699999999999e-02,3.8968000000000003e-01,6.6969696969696979e-01
2.9300000000000000e+02,2.6224210861833402e+04,5.6109028626450992e+04,8.1918868794462905e+04,5.5774000000000001e-01,1.0348999999999999e+00,7.3619699999999996e-02,3.6730000000000002e-01,5.2878787878787881e-01
2.9400000000000000e+02,2.3287492747711727e+04,6.6856101603866395e+04,9.8270376632480402e+04,5.4388000000000003e-01,1.0407000000000000e+00,7.6800499999999994e-02,3.8318000000000002e-01,6.2121212121212122e-01
2.9500000000000000e+02,2.2837741944156645e+04,6.0159652057658190e+04,9.4913258681132735e+04,5.4747999999999997e-01,1.0415000000000001e+00,7.6142299999999996e-02,3.7989000000000001e-01,6.1060606060606060e-01
2.9600000000000000e+02,1.9389260160120564e+04,7.1795718054843601e+04,9.2268408652589947e+04,5.3700999999999999e-01,1.0471999999999999e+00,7.9290399999999997e-02,3.9560000000000001e-01,6.7575757575757589e-01
2.9700000000000000e+02,2.0117259613227125e+04,5.8941978692515680e+04,7.5887328346007853e+04,5.5430000000000001e-01,1.0346000000000000e+00,7.4898800000000001e-02,3.7369000000000002e-01,7.0909090909090899e-01
2.9800000000000000e+02,1.9398054394767521e+04,5.9496207213027563e+04,1.0351221033053644e+05,5.4307000000000005e-01,1.0503000000000000e+00,7.7228400000000003e-02,3.8532000000000000e-01,6.6666666666666652e-01
2.9900000000000000e+02,1.8191556849416793e+04,7.9882462598123660e+04,7.0960000756519090e+04,5.3132000000000001e-01,1.0537000000000001e+00,8.1741499999999995e-02,4.0782000000000002e-01,6.5303030303030318e-01
3.0000000000000000e+02,2.6811302623775679e+04,6.2058059229246363e+04,8.8453309965056455e+04,5.5611999999999995e-01,1.0348999999999999e+00,7.3557300000000006e-02,3.6699999999999999e-01,5.1515151515151514e-01
3.0100000000000000e+02,2.5829749044389424e+04,7.8231896442587255e+04,7.6681039756052967e+04,5.4952999999999996e-01,1.0408999999999999e+00,7.5948199999999993e-02,3.7891999999999998e-01,5.3181818181818186e-01
3.0200000000000000e+02,2.4010333286411071e+04,7.9442647631962842e+04,1.0423902061224224e+05,5.3720999999999997e-01,1.0491999999999999e+00,7.9237900000000000e-02,3.9535999999999999e-01,5.6060606060606055e-01
3.0300000000000000e+02,1.9022007723232116e+04,5.8852068148881321e+04,9.6211696492435221e+04,5.4956000000000005e-01,1.0407999999999999e+00,7.6309500000000002e-02,3.8073000000000001e-01,7.0303030303030301e-01
3.0400000000000000e+02,1.8494403947328316e+04,5.5945404661835048e+04,8.7194066950583627e+04,5.5645999999999995e-01,1.0306999999999999e+00,7.4516499999999999e-02,3.7178000000000000e-01,7.3181818181818192e-01
3.0500000000000000e+02,2.5717441842866479e+04,8.0950089399144781e+04,7.0213873218753608e+04,5.4893000000000003e-01,1.0404000000000000e+00,7.6388499999999998e-02,3.8112000000000001e-01,5.3484848484848480e-01
3.0600000000000000e+02,2.2944489755669128e+04,7.7285014245011407e+04,1.0190714002718628e+05,5.3734000000000004e-01,1.0479000000000001e+00,7.9629500000000006e-02,3.9731000000000000e-01,5.8484848484848484e-01
3.0700000000000000e+02,2.5676443473993175e+04,7.7758356614086515e+04,9.6198763785150775e+04,5.4556000000000004e-01,1.0429999999999999e+00,7.6504900000000001e-02,3.8172000000000000e-01,5.2727272727272723e-01
3.0800000000000000e+02,1.9108224166914937e+04,6.7768691157153706e+04,7.5974176691497298e+04,5.4417000000000004e-01,1.0438000000000001e+00,7.7275800000000006e-02,3.8553999999999999e-01,6.4848484848484855e-01
3.0900000000000000e+02,2.5547950204838959e+04,7.9085573240513331e+04,7.5997039542406099e+04,5.4837000000000002e-01,1.0409999999999999e+00,7.6341800000000001e-02,3.8088000000000000e-01,5.3636363636363638e-01
3.1000000000000000e+02,2.6022845576087970e+04,6.4496176783932387e+04,8.3461408191702823e+04,5.5262999999999995e-01,1.0360000000000000e+00,7.4035599999999993e-02,3.6937999999999999e-01,5.3333333333333333e-01
3.1100000000000000e+02,2.0497591185878377e+04,7.7461523687977518e+04,9.6034831076097485e+04,5.3205999999999998e-01,1.0556000000000001e+00,8.1412200000000004e-02,4.0619000000000000e-01,6.2878787878787878e-01
3.1200000000000000e+02,2.2089603516671879e+04,7.3187345550007725e+04,1.0313992484005765e+05,5.3796999999999995e-01,1.0461000000000000e+00,7.9247100000000001e-02,3.9539999999999997e-01,6.2121212121212122e-01
3.1300000000000000e+02,1.9619239690208025e+04,6.0626545629876433e+04,9.2511747227566055e+04,5.4949000000000003e-01,1.0412999999999999e+00,7.6602500000000004e-02,3.8218999999999997e-01,6.8030303030303030e-01
3.1400000000000000e+02,2.5344919289328976e+04,7.7069550884299068e+04,8.4006061171634312e+04,5.4825000000000002e-01,1.0415000000000001e+00,7.6509599999999997e-02,3.8172000000000000e-01,5.4242424242424248e-01
3.1500000000000000e+02,1.9090216130139328e+04,5.6188388507388576e+04,8.2687180731386892e+04,5.5732999999999999e-01,1.0294000000000001e+00,7.4378500000000000e-02,3.7108999999999998e-01,7.2272727272727255e-01
3.1600000000000000e+02,2.5528043679953174e+04,5.9816608166532082e+04,9.7770142546450807e+04,5.5388999999999999e-01,1.0371999999999999e+00,7.4878600000000003e-02,3.7359999999999999e-01,5.6212121212121213e-01
3.1700000000000000e+02,2.3955907347127628e+04,5.4726215562149184e+04,9.7585743294999062e+04,5.5039000000000005e-01,1.0386000000000000e+00,7.5249600000000000e-02,3.7545000000000001e-01,5.8484848484848484e-01
3.1800000000000000e+02,2.6373208920543449e+04,6.7317377667653840e+04,9.9275428278814739e+04,5.4957000000000000e-01,1.0400000000000000e+00,7.4618100000000007e-02,3.7230999999999997e-01,5.2575757575757565e-01
3.1900000000000000e+02,1.9233335656538387e+04,7.4541751556639851e+04,1.0248853840896644e+05,5.3173999999999999e-01,1.0545000000000000e+00,8.1276100000000004e-02,4.0550999999999998e-01,6.5000000000000002e-01
3.2000000000000000e+02,2.5562353151405689e+04,6.1026425354626990e+04,7.7522152510694010e+04,5.5533999999999994e-01,1.0365000000000000e+00,7.4075100000000005e-02,3.6958000000000002e-01,5.6212121212121202e-01
3.2100000000000000e+02,2.2761368589914851e+04,6.4752615293284405e+04,8.6843215682852271e+04,5.4496999999999995e-01,1.0438000000000001e+00,7.6358200000000001e-02,3.8096999999999998e-01,6.3181818181818183e-01
3.2200000000000000e+02,2.7016986443556809e+04,7.0346963144621928e+04,1.0316014988084449e+05,5.5044000000000004e-01,1.0387999999999999e+00,7.4196799999999993e-02,3.7021999999999999e-01,4.8939393939393933e-01
3.2300000000000000e+02,2.2473750549409735e+04,6.5848936579448986e+04,9.7126124700781729e+04,5.4349999999999998e-01,1.0448000000000000e+00,7.7269599999999994e-02,3.8551999999999997e-01,6.2575757575757585e-01
3.2400000000000000e+02,2.4762456703300188e+04,6.5982838863472090e+04,7.1916591839426823e+04,5.5271000000000003e-01,1.0374000000000001e+00,7.4753399999999998e-02,3.7296000000000001e-01,6.0151515151515156e-01
3.2500000000000000e+02,1.8840504321676523e+04,7.5573600716872475e+04,9.3025050524830629e+04,5.3178999999999998e-01,1.0540000000000000e+00,8.1062099999999998e-02,4.0444000000000002e-01,6.5303030303030307e-01
3.2600000000000000e+02,1.8339796034300478e+04,6.9066375069688991e+04,9.5274648467873427e+04,5.3790000000000004e-01,1.0494000000000001e+00,7.8955499999999998e-02,3.9393000000000000e-01,6.7878787878787883e-01
3.2700000000000000e+02,1.9044322233787592e+04,5.9871645633330329e+04,9.8470038153044559e+04,5.4837000000000002e-01,1.0430999999999999e+00,7.6826599999999995e-02,3.8330999999999998e-01,6.7424242424242431e-01
3.2800000000000000e+02,1.9299284831012268e+04,7.7840097411800816e+04,1.0241216884101140e+05,5.2776000000000001e-01,1.0592999999999999e+00,8.2663799999999996e-02,4.1243999999999997e-01,6.3333333333333330e-01
3.2900000000000000e+02,1.8163106199033344e+04,6.4207071424691283e+04,7.5938443464885277e+04,5.5079999999999996e-01,1.0374000000000001e+00,7.6110200000000003e-02,3.7973000000000001e-01,7.1060606060606057e-01
3.3000000000000000e+02,2.2922970508801613e+04,5.6765902367400675e+04,7.1435549138517774e+04,5.5808000000000002e-01,1.0299000000000000e+00,7.4108199999999999e-02,3.6974000000000001e-01,6.0303030303030303e-01
3.3100000000000000e+02,2.6469459504644474e+04,8.0262696756162506e+04,8.2703308542267041e+04,5.4883000000000004e-01,1.0386000000000000e+00,7.5254199999999993e-02,3.7547000000000003e-01,4.8333333333333334e-01
3.3200000000000000e+02,2.3861309563591120e+04,5.5855256629550357e+04,7.7343157234439597e+04,5.5608000000000002e-01,1.0370999999999999e+00,7.4518600000000004e-02,3.7179000000000001e-01,6.0303030303030303e-01
3.3300000000000000e+02,1.8405385113304237e+04,6.6697395050176274e+04,7.5317888194872052e+04,5.4542000000000002e-01,1.0468000000000000e+00,7.7228000000000005e-02,3.8530999999999999e-01,7.0151515151515142e-01
3.3400000000000000e+02,2.6993553656766133e+04,6.5554954012989372e+04,1.0352668476707487e+05,5.5208999999999997e-01,1.0387000000000000e+00,7.3963799999999996e-02,3.6904999999999999e-01,5.0454545454545463e-01
3.3500000000000000e+02,2.4583605230485238e+04,6.9709885150945527e+04,8.8985234496949939e+04,5.4730999999999996e-01,1.0373000000000001e+00,7.5808799999999996e-02,3.7823000000000001e-01,5.8939393939393947e-01
3.3600000000000000e+02,2.4413901312674265e+04,5.4155830137963283e+04,9.7471527732633549e+04,5.5400000000000005e-01,1.0346000000000000e+00,7.5054099999999999e-02,3.7447000000000003e-01,5.7424242424242433e-01
3.3700000000000000e+02,2.6411980790230831e+04,5.4244065706175199e+04,9.8946730843603786e+04,5.5581000000000003e-01,1.0325000000000000e+00,7.3772500000000005e-02,3.6808999999999997e-01,5.2727272727272734e-01
3.3800000000000000e+02,2.4972438873083585e+04,8.0952667543368007e+04,7.8034687114199405e+04,5.4547999999999996e-01,1.0444000000000000e+00,7.7586900000000000e-02,3.8710000000000000e-01,5.4696969696969699e-01
3.3900000000000000e+02,2.6345948868698848e+04,7.1360401242143285e+04,7.3749366009646314e+04,5.5335999999999996e-01,1.0348999999999999e+00,7.4055800000000005e-02,3.6947999999999998e-01,5.3030303030303039e-01
3.4000000000000000e+02,2.0467884085334226e+04,7.4651420080214171e+04,9.8277020749811185e+04,5.3441000000000005e-01,1.0522000000000000e+00,8.0491800000000002e-02,4.0160000000000001e-01,6.3636363636363635e-01
3.4100000000000000e+02,1.8988779050359703e+04,6.6708184547669705e+04,7.7733738037917821e+04,5.4617000000000004e-01,1.0460000000000000e+00,7.7340599999999995e-02,3.8586999999999999e-01,6.8181818181818177e-01
3.4200000000000000e+02,2.6374516148641538e+04,6.2671914290756162e+04,1.0009975962159077e+05,5.5456000000000005e-01,1.0359000000000000e+00,7.4347999999999997e-02,3.7096000000000001e-01,5.1666666666666672e-01
3.4300000000000000e+02,2.0392856328919821e+04,7.7736480082505732e+04,7.6655014617527951e+04,5.3534999999999999e-01,1.0504000000000000e+00,8.0096500000000001e-02,3.9961999999999998e-01,6.3181818181818183e-01
3.4400000000000000e+02,2.4898965188244762e+04,5.4875927996030710e+04,9.2561140672616253e+04,5.5501999999999996e-01,1.0366000000000000e+00,7.4803599999999998e-02,3.7322000000000000e-01,5.6969696969696970e-01
3.4500000000000000e+02,2.3163443116752067e+04,6.4186821822606296e+04,7.7505569731778582e+04,5.4949999999999999e-01,1.0378000000000001e+00,7.5431399999999996e-02,3.7634000000000001e-01,6.3636363636363635e-01
3.4600000000000000e+02,2.5196423319942085e+04,5.7948428398165750e+04,8.7194660037184673e+04,5.5671000000000004e-01,1.0376000000000001e+00,7.4749700000000002e-02,3.7293999999999999e-01,5.6212121212121213e-01
3.4700000000000000e+02,1.8163920019788835e+04,5.9060390790177393e+04,8.7057622906950448e+04,5.5432999999999999e-01,1.0343000000000000e+00,7.5365000000000001e-02,3.7601000000000001e-01,7.2272727272727266e-01
3.4800000000000000e+02,2.5612152116143465e+04,5.7829948721871420e+04,9.5709561069033603e+04,5.5452000000000001e-01,1.0364000000000000e+00,7.4588000000000002e-02,3.7214999999999998e-01,5.4090909090909089e-01
3.4900000000000000e+02,2.4284187849834445e+04,5.4951645660382928e+04,8.7184669944204346e+04,5.5410999999999999e-01,1.0318000000000001e+00,7.4440800000000001e-02,3.7140000000000001e-01,5.8636363636363631e-01
3.5000000000000000e+02,2.6813827061252334e+04,5.7057311756262352e+04,9.6094778510254633e+04,5.5349999999999999e-01,1.0370999999999999e+00,7.3533600000000005e-02,3.6688999999999999e-01,4.9545454545454548e-01
3.5100000000000000e+02,2.3810197334966935e+04,7.0068880479318163e+04,8.7526746621150844e+04,5.4490000000000005e-01,1.0404000000000000e+00,7.6433600000000004e-02,3.8134000000000001e-01,5.9090909090909094e-01
3.5200000000000000e+02,2.3172302397413001e+04,6.5539879828594931e+04,7.2730667665654662e+04,5.4908000000000001e-01,1.0347999999999999e+00,7.5185000000000002e-02,3.7511000000000000e-01,6.0303030303030303e-01
3.5300000000000000e+02,2.0670253960804348e+04,6.9181659628188674e+04,9.2245671395309852e+04,5.4090000000000005e-01,1.0430999999999999e+00,7.8109600000000001e-02,3.8971000000000000e-01,6.6363636363636358e-01
3.5400000000000000e+02,2.6447321352050265e+04,8.0429544949537332e+04,7.3338687006588560e+04,5.5093999999999999e-01,1.0376000000000001e+00,7.5217699999999998e-02,3.7528000000000000e-01,5.2272727272727271e-01
3.5500000000000000e+02,2.4019496138427519e+04,7.0300896015101695e+04,8.6657839748629063e+04,5.4571000000000003e-01,1.0406000000000000e+00,7.6368699999999998e-02,3.8102000000000003e-01,5.8636363636363642e-01
3.5600000000000000e+02,2.1262857234686402e+04,6.6865373708513289e+04,9.3565901300465688e+04,5.4174000000000000e-01,1.0431999999999999e+00,7.7607499999999996e-02,3.8719999999999999e-01,6.5757575757575759e-01
3.5700000000000000e+02,2.6707838257672007e+04,5.6426166011328147e+04,9.8004918368442217e+04,5.5522000000000005e-01,1.0357000000000001e+00,7.3671500000000001e-02,3.6758000000000002e-01,5.2575757575757576e-01
3.5800000000000000e+02,2.3379160333175358e+04,7.8658434332348581e+04,7.3602560040633296e+04,5.4310999999999998e-01,1.0431999999999999e+00,7.8161300000000003e-02,3.8995999999999997e-01,5.9545454545454546e-01
3.5900000000000000e+02,2.0694690858135393e+04,5.5413397427420052e+04,8.7719610166342216e+04,5.5288999999999999e-01,1.0357000000000001e+00,7.5108900000000006e-02,3.7473000000000001e-01,6.7878787878787883e-01
3.6000000000000000e+02,2.4981822785133663e+04,6.1663435011543072e+04,7.7954369410176339e+04,5.5552999999999997e-01,1.0353000000000001e+00,7.4438799999999999e-02,3.7139000000000000e-01,5.9393939393939388e-01
3.6100000000000000e+02,2.1037557735053317e+04,6.6262319001536642e+04,9.5890583875490949e+04,5.4039000000000004e-01,1.0463000000000000e+00,7.7776799999999993e-02,3.8805000000000001e-01,6.0303030303030303e-01
3.6200000000000000e+02,2.2649208148041202e+04,6.4351708321960265e+04,1.0177907708615836e+05,5.4179999999999995e-01,1.0454000000000001e+00,7.7170500000000003e-02,3.8502999999999998e-01,5.9848484848484851e-01
3.6300000000000000e+02,2.6758485926702815e+04,7.0989501192441807e+04,7.4685051887023379e+04,5.5444000000000004e-01,1.0357000000000001e+00,7.3757199999999995e-02,3.6798999999999998e-01,5.2575757575757576e-01
3.6400000000000000e+02,2.3627555247637771e+04,6.4365373010787633e+04,1.0478151697733502e+05,5.4347000000000001e-01,1.0449999999999999e+00,7.6879199999999995e-02,3.8358999999999999e-01,6.0606060606060597e-01
3.6500000000000000e+02,2.0636329417667133e+04,7.3094230513208720e+04,8.8808262589615741e+04,5.3881000000000001e-01,1.0444000000000000e+00,7.8972799999999996e-02,3.9401000000000003e-01,6.3181818181818183e-01
3.6600000000000000e+02,1.9791536412255115e+04,7.2641642075961849e+04,7.1827438760998615e+04,5.4181999999999997e-01,1.0465000000000000e+00,7.8474799999999997e-02,3.9152999999999999e-01,6.7727272727272725e-01
3.6700000000000000e+02,1.9712333460070971e+04,5.5253231317124111e+04,1.0106300381650502e+05,5.4922000000000004e-01,1.0383000000000000e+00,7.5736100000000001e-02,3.7786999999999998e-01,6.9090909090909103e-01
3.6800000000000000e+02,2.5626304537442178e+04,5.7211373171600950e+04,8.4436832325035226e+04,5.5720999999999998e-01,1.0331999999999999e+00,7.4033199999999993e-02,3.6936999999999998e-01,5.6969696969696970e-01
3.6900000000000000e+02,1.9132942796075622e+04,6.9472219026262130e+04,1.0331713641605919e+05,5.3669999999999995e-01,1.0501000000000000e+00,7.9551899999999995e-02,3.9690999999999999e-01,6.3636363636363635e-01
3.7000000000000000e+02,2.0361619682007044e+04,8.0756265403437050e+04,8.2313775677784317e+04,5.3042000000000000e-01,1.0569999999999999e+00,8.1867499999999996e-02,4.0844999999999998e-01,6.2121212121212122e-01
3.7100000000000000e+02,1.9929705902014313e+04,7.2003991592810125e+04,1.0415626507643209e+05,5.3522000000000003e-01,1.0484000000000000e+00,8.0024999999999999e-02,3.9927000000000001e-01,6.4090909090909098e-01
3.7200000000000000e+02,2.3667243189563585e+04,5.5736158477974524e+04,8.3144038949442926e+04,5.5478000000000005e-01,1.0364000000000000e+00,7.4788400000000005e-02,3.7313000000000002e-01,6.3030303030303036e-01
3.7300000000000000e+02,1.9548253855779411e+04,6.0266820889637078e+04,7.1888868424283646e+04,5.5691000000000002e-01,1.0286000000000000e+00,7.4666700000000003e-02,3.7252999999999997e-01,7.1212121212121204e-01
3.7400000000000000e+02,2.6185449002022746e+04,7.5446808814334800e+04,8.3126691799307926e+04,5.5066999999999999e-01,1.0390999999999999e+00,7.5197100000000003e-02,3.7518000000000001e-01,5.2424242424242429e-01
3.7500000000000000e+02,2.5556461661317913e+04,7.4381071373489773e+04,9.1843864297080378e+04,5.4766999999999999e-01,1.0424000000000000e+00,7.6101000000000002e-02,3.7969000000000003e-01,5.6060606060606055e-01
3.7600000000000000e+02,2.1604296863982738e+04,6.3724097738770222e+04,7.3172501705056653e+04,5.5252999999999997e-01,1.0403000000000000e+00,7.5992699999999996e-02,3.7913999999999998e-01,6.4848484848484855e-01
3.7700000000000000e+02,2.1131293280844176e+04,6.8839592745759568e+04,8.6192977561940177e+04,5.4205999999999999e-01,1.0465000000000000e+00,7.7826900000000004e-02,3.8829000000000002e-01,6.5909090909090906e-01
3.7800000000000000e+02,2.3872562217882765e+04,6.7890197922635562e+04,9.8589359193771626e+04,5.4381000000000002e-01,1.0407000000000000e+00,7.6582200000000003e-02,3.8210000000000000e-01,5.9242424242424241e-01
3.7900000000000000e+02,1.8924981250826659e+04,6.6544903273035263e+04,9.0721306660854156e+04,5.4403000000000001e-01,1.0424000000000000e+00,7.7833100000000002e-02,3.8833000000000001e-01,6.8333333333333324e-01
3.8000000000000000e+02,1.9737040764551504e+04,7.0532027260691073e+04,7.1879527607333162e+04,5.4117999999999999e-01,1.0530999999999999e+00,7.8300099999999997e-02,3.9065000000000000e-01,6.5303030303030307e-01
