Run,ISC,IS,n,RS,RP,Pmax,dISC,dIS,dn,dRS,dRP
3.5060000000000000e+03,1.4269177541140657e-01,1.0737779483140468e-08,1.5062501255252472e+00,4.9215691699156577e-01,3.7131847169538787e+02,6.1512034507580193e-02,3.7044003378672308e-02,-2.2859102902228479e-02,2.2954934703056651e-02,-4.1345119133895381e-03,1.9693431607681333e-04
3.5070000000000000e+03,1.3395914106255455e-01,1.3826214699725857e-08,1.5731390128912088e+00,5.5661498339625060e-01,2.1294577718496100e+02,5.8191452076158577e-02,3.7558142519655835e-02,-2.2018753771668731e-02,2.0710887400909872e-02,-3.5408537144010488e-03,6.1584991967178482e-04
3.5080000000000000e+03,2.3007385474824679e-01,4.3569257691420505e-09,1.1338667171827224e+00,4.0880297755776041e-01,1.0191898687356473e+02,7.4887509368437966e-02,2.5287883273494849e-02,-2.7203758440341730e-02,4.0093880188107889e-02,-1.0375946782326118e-02,1.3448235303137324e-03
3.5090000000000000e+03,2.3021191347569639e-01,1.3766745304850857e-08,1.9274908997339084e+00,5.8325671879983665e-01,1.2093777123478320e+02,1.1979548615203929e-01,4.2191295748783553e-02,-4.5700164624795647e-02,3.6680242773701188e-02,-1.0181920695462310e-02,2.5674883746829025e-03
3.5100000000000000e+03,1.4262550546273645e-01,8.9430391956217866e-08,1.0070657301845718e+00,3.3760603934764088e-01,1.8648648291200163e+02,3.3911519916364902e-02,2.0225832481068906e-02,-1.4960319344448081e-02,1.9344486741623701e-02,-3.9641738849849339e-03,2.3822269851203615e-04
3.5110000000000000e+03,1.2640890289163803e-01,2.0029016682308550e-09,1.2002071566836072e+00,4.1189429978146258e-01,2.8243537317336876e+02,4.9223591560337981e-02,3.4026588421887105e-02,-1.6225938037628396e-02,2.2535282077906782e-02,-3.2903139726703223e-03,2.8092188297801357e-04
3.5120000000000000e+03,1.2039757026419085e-01,2.5142767410416082e-10,1.1738156148305237e+00,2.8276019585554568e-01,3.4556701272224541e+02,5.4357942868082876e-02,4.0923189663366610e-02,-1.5328133484704409e-02,2.4365929794656349e-02,-3.0709447068621998e-03,2.5954364352154258e-04
3.5130000000000000e+03,1.4765665997535568e-01,1.2517113610821998e-08,1.9736754110351056e+00,3.3143502527291346e-01,3.4188489968462602e+02,8.7513326504413042e-02,5.4439054875121684e-02,-3.1027564059704638e-02,2.3380608948908588e-02,-4.4553285089010686e-03,4.7025368321573779e-04
3.5140000000000000e+03,2.1289780334578168e-01,4.9642158007962850e-08,1.6147702254612017e+00,3.4846137918375131e-01,3.3945399476785053e+02,8.9777827547425124e-02,3.6078864465438620e-02,-3.6423393162676732e-02,3.1573482273117293e-02,-9.1133565832679508e-03,2.2554269563102025e-04
3.5150000000000000e+03,7.2138370691270104e-02,1.7283805310495292e-07,1.4852897939299776e+00,4.2952857448964327e-01,2.6589231778871215e+02,2.4058419380967751e-02,3.1412797415336646e-02,-1.0997659061207088e-02,8.5107150597785175e-03,-9.9455235019751953e-04,2.5899174471710751e-04
3.5160000000000000e+03,1.5444853629044245e-01,6.8936593752221965e-08,1.5467364505611381e+00,6.4103905322029253e-01,2.2764854018443026e+02,5.5154571184282186e-02,2.8703586167633244e-02,-2.4620344311887532e-02,2.1435433691929795e-02,-4.5540565554724743e-03,3.4050211955571896e-04
3.5170000000000000e+03,1.1897387631644378e-01,7.8832647304729160e-10,1.6979863301296161e+00,2.5635855588355622e-01,1.0405854034305513e+02,7.0824593499332303e-02,5.7843041315064347e-02,-2.0016791155152980e-02,2.0434672551306043e-02,-2.6085928556129900e-03,5.5551335476078378e-03
3.5180000000000000e+03,1.2136350043626888e-01,4.1390474753667289e-11,1.1280409793349635e+00,2.4528066408332558e-01,1.3314348687108742e+02,5.7680748609800159e-02,4.4254295124279697e-02,-1.4342094969976849e-02,2.6015817382318840e-02,-2.9689406558230935e-03,2.0142887011131982e-03
3.5190000000000000e+03,1.9124321334700842e-01,4.9782901721167199e-09,1.3590375687889664e+00,4.3035014704647728e-01,3.3120564608520033e+02,7.7968881704850737e-02,3.3631536500156045e-02,-2.7763113336076728e-02,3.3249709624483259e-02,-7.4776410063925880e-03,2.1142163020293481e-04
3.5200000000000000e+03,2.0959703725189249e-01,1.0147461426566182e-08,1.2845788460943530e+00,6.4255186534581488e-01,9.9688039082493816e+01,6.6896238643544007e-02,2.2581973971314007e-02,-2.7330665300362433e-02,3.3880289379562001e-02,-8.1589862505060395e-03,1.2347091682407552e-03
3.5210000000000000e+03,1.8706475806712319e-01,2.6156916822166661e-10,1.8864323007813666e+00,2.7995708537772945e-01,1.5243943973883756e+02,1.3717688329107550e-01,6.7828435396100062e-02,-3.7096632987676514e-02,3.7419291443185898e-02,-7.0738885860066603e-03,3.6349649401579143e-03
3.5220000000000000e+03,8.8310383633699044e-02,7.5070410294147912e-09,1.1614946800006343e+00,5.7098117745923138e-01,2.7789639810962257e+02,2.9168907283919038e-02,2.8852129924789027e-02,-1.0794023813653908e-02,1.3913545003629846e-02,-1.5585485124702814e-03,2.1072193989724042e-04
3.5230000000000000e+03,2.3541013629817834e-01,2.7809454181023352e-08,1.4109972282456460e+00,3.9139998736492421e-01,1.3931578692008125e+02,8.6314748592477911e-02,2.9685613522900667e-02,-3.4616052260738606e-02,3.6272515019364349e-02,-1.0828596019862857e-02,9.5857431714474473e-04
3.5240000000000000e+03,1.6047892673041342e-01,8.4343923637121976e-09,1.7013677559794895e+00,5.2225185764052540e-01,3.2253076097480687e+02,7.9711888999261071e-02,4.2473350711502711e-02,-2.8988491856951626e-02,2.6405231862147716e-02,-5.2183860566046292e-03,3.4463437659226770e-04
3.5250000000000000e+03,1.4473064885102360e-01,8.4801212129824139e-09,1.3910311723053050e+00,4.1803010102143906e-01,3.1448885974627956e+02,5.9258986518905321e-02,3.5579545441810634e-02,-2.1442913278324482e-02,2.3671877173725431e-02,-4.2696495367033904e-03,2.5023156463577223e-04
3.5260000000000000e+03,1.3092071992447538e-01,3.1723723527847027e-10,1.8328956694111016e+00,4.9522069415516379e-01,2.0038225161399060e+02,8.8658969522819070e-02,6.1629989611677871e-02,-2.5124398062015274e-02,2.5359608551989155e-02,-3.4357774542081998e-03,1.7676978492087159e-03
3.5270000000000000e+03,7.5050981938014572e-02,3.1356747433900730e-08,1.8584910038159985e+00,6.1940155448870216e-01,1.1542670362105072e+02,3.4843543579283182e-02,4.5053363172120608e-02,-1.3268406588717863e-02,9.3978544390971308e-03,-9.6178997405216293e-04,2.8030693252634187e-03
3.5280000000000000e+03,1.0955289432464546e-01,3.2010043951841385e-10,1.6976900564190383e+00,4.0055651127418251e-01,2.9571399899869664e+02,6.9858514864434978e-02,5.8813528422407835e-02,-1.9773369788755879e-02,2.1291506113740866e-02,-2.4658795144683054e-03,7.2594416589133459e-04
3.5290000000000000e+03,1.2583187368865517e-01,1.5273014085004814e-07,1.3139392535646754e+00,5.5311015908096639e-01,2.1726596540491636e+02,3.5836467469307298e-02,2.3739549215306965e-02,-1.6972135863380089e-02,1.6023759624728129e-02,-3.0006801973736508e-03,2.4818103822044080e-04
3.5300000000000000e+03,2.0313067571687116e-01,1.0630012609503848e-09,1.8496833357381504e+00,2.6142209723248561e-01,3.5829151171021215e+02,1.3664088078314990e-01,6.0906263782412040e-02,-4.0742295398521478e-02,3.9038877630570568e-02,-8.7232107648382851e-03,5.3628679275163904e-04
3.5310000000000000e+03,6.2018508342652462e-02,1.3493570202162543e-09,1.8719551136116674e+00,3.1588652087442370e-01,2.4721715275216295e+02,3.8606667861899133e-02,6.1027849058981065e-02,-1.1678920643076740e-02,1.0048540763363256e-02,-7.2497835512663755e-04,1.0831534696942313e-03
3.5320000000000000e+03,1.0116478481168736e-01,5.8009239505120127e-10,1.2499079484415860e+00,3.0107861144561499e-01,2.8661278152815612e+02,4.5852274853935053e-02,4.1759195032464724e-02,-1.3532692688666970e-02,1.9049532756776344e-02,-2.1218539772438483e-03,3.8944084068681661e-04
3.5330000000000000e+03,1.8334799233622043e-01,2.8021033206777005e-10,1.9398362536963898e+00,4.0394112508043156e-01,1.4824117893928147e+02,1.3424769288712757e-01,6.6339179677354920e-02,-3.7190304252865403e-02,3.6391029939464303e-02,-6.7279661841723737e-03,3.7569878041932014e-03
3.5340000000000000e+03,6.6484621341312194e-02,1.4203943968892178e-07,1.0195936226181965e+00,6.5993504935124170e-01,2.8615200585137529e+02,1.4332689116674497e-02,1.8649024893790944e-02,-6.9518496029208343e-03,8.0297411948759834e-03,-8.3712430737348242e-04,8.5446809350298025e-05
3.5350000000000000e+03,2.0118615433525142e-01,4.0154581148003050e-10,1.1375704815295817e+00,1.9662206031504781e-01,3.7159734736593379e+02,8.7611769749010221e-02,3.8733754176289992e-02,-2.5054949615022082e-02,4.1283189838869916e-02,-8.6910514063287536e-03,2.0406440426334882e-04
3.5360000000000000e+03,1.7865979504526103e-01,2.3699490959649683e-10,1.1648081525471214e+00,2.1824514055476132e-01,1.1524992646485609e+02,8.0510061123518120e-02,4.0990875027624440e-02,-2.2045819642046993e-02,3.6182625562375392e-02,-6.5240964575163929e-03,2.3526263021045324e-03
3.5370000000000000e+03,1.9557085210199460e-01,3.4269758166847646e-11,1.0020678400106324e+00,3.2540977955826905e-01,2.3839754608998402e+02,8.1296324851497404e-02,3.4916081650959718e-02,-2.1357570031965700e-02,4.5517294322561241e-02,-8.1595016854230096e-03,4.2520359455622270e-04
3.5380000000000000e+03,1.5290631598936144e-01,3.3322112992541197e-10,1.5009007932395162e+00,5.4434449289600151e-01,1.1203705009463897e+02,8.1112921708440713e-02,4.6396876701715328e-02,-2.3644736543704248e-02,2.9446990401638118e-02,-4.5558565947567686e-03,3.3432326629334597e-03
3.5390000000000000e+03,2.3783828812772506e-01,6.2787383190080979e-11,1.8741516497653641e+00,4.9194867628503375e-01,2.8432668903116007e+02,1.8054258008502447e-01,6.4021231288569069e-02,-4.8284377412999291e-02,5.3913549930006965e-02,-1.1948459638366771e-02,1.0036629582987899e-03
3.5400000000000000e+03,9.1864975497233270e-02,2.1013242229828125e-08,1.2851693722082382e+00,3.6966654052889392e-01,1.9186221786343106e+02,3.2255491998068257e-02,3.2463472104948821e-02,-1.2253888452551376e-02,1.3218852831786698e-02,-1.6528486704303624e-03,5.3409786315850027e-04
3.5410000000000000e+03,1.3841927103358739e-01,2.4951349030129230e-10,1.2729332219902452e+00,2.3015722167059585e-01,2.7256793269566469e+02,6.8815613088550220e-02,4.5572517676228941e-02,-1.9043602847435004e-02,2.8105170635228660e-02,-4.0408144469372687e-03,5.1232286468749777e-04
3.5420000000000000e+03,1.7319828275283522e-01,5.1004749502902150e-08,1.4765427438921646e+00,5.9710333103184876e-01,1.9672335394374568e+02,6.0251806380834376e-02,2.7415906815597690e-02,-2.6360016926185725e-02,2.4846611303142030e-02,-5.7277229001395646e-03,4.2325075388927047e-04
3.5430000000000000e+03,1.8092978435859441e-01,2.4077072683981898e-08,1.0972246763626685e+00,2.1203387432728629e-01,1.2202130669493738e+02,5.5725350149009270e-02,2.7580704636820386e-02,-2.0882659733378883e-02,2.7542500807831161e-02,-6.5422474312959444e-03,9.7653300029643120e-04
3.5440000000000000e+03,2.2475113471283356e-01,2.3100103123672393e-10,1.6825617389181728e+00,5.2794297772432119e-01,1.5464783908591659e+02,1.3751100502579947e-01,5.0710832533162886e-02,-4.0088259323223241e-02,4.6615106191749689e-02,-1.0276765743943983e-02,2.1841878583561680e-03
3.5450000000000000e+03,2.2297292478486377e-01,1.2912879976525100e-08,1.8829721606930736e+00,2.0517785816426909e-01,3.6732664602666597e+02,1.3067342847083271e-01,5.3589545523369253e-02,-4.5257279646104820e-02,3.6689868365691325e-02,-1.0365312747007138e-02,3.9419531527862262e-04
3.5460000000000000e+03,7.1361246060699005e-02,5.3122437302155201e-11,1.9207942740923807e+00,3.0326182143017777e-01,2.7291994760580769e+02,5.6202732126143587e-02,7.6472166321561730e-02,-1.3976134992377265e-02,1.4238330445226488e-02,-9.8563337352919334e-04,1.3930282552476747e-03
3.5470000000000000e+03,1.7439229143579682e-01,1.6167574020523575e-08,1.9633851936007840e+00,6.4975074535969002e-01,1.7138267356413218e+02,9.2328579094689917e-02,4.4475329627480242e-02,-3.5430783931755805e-02,2.6998904570363358e-02,-5.8967712240898251e-03,1.3737470466734791e-03
3.5480000000000000e+03,1.4633679697721433e-01,8.2637561949237204e-09,1.8638818845297580e+00,5.9254262148572534e-01,1.6734915544363596e+02,7.8735274645932954e-02,4.7150508997173546e-02,-2.8219088787917457e-02,2.3283989888933654e-02,-4.1709892623087441e-03,1.5535558950396933e-03
3.5490000000000000e+03,1.1155377061939864e-01,7.6080943254231734e-08,1.8973500967950023e+00,6.2361595859317276e-01,2.3615099327986741e+02,5.0961826764940932e-02,4.0824683494866676e-02,-2.1786073819973772e-02,1.4747686419291917e-02,-2.3890757011590935e-03,5.7951468623862468e-04
3.5500000000000000e+03,1.8954105952333353e-01,6.4611048777035499e-10,1.4895069403136083e+00,6.5957650973030102e-01,2.5365152725942983e+02,9.2328871411309590e-02,3.8112426145597844e-02,-3.0029258663022418e-02,3.7183755824399256e-02,-7.3037978720602581e-03,4.8559874177289686e-04
3.5510000000000000e+03,1.5061262072044629e-01,1.0023187622745060e-10,1.2310208299842673e+00,4.9155374190045331e-01,2.9727742315782672e+02,7.1433141926667179e-02,4.0050790101053835e-02,-2.0045773166388337e-02,3.2524367796216147e-02,-4.7705572547851460e-03,3.5962811895107194e-04
3.5520000000000000e+03,1.8159114440059232e-01,1.1481095624948323e-10,1.3744073334266869e+00,3.0677808130492834e-01,1.6371708951476819e+02,9.9807083499865362e-02,4.9060514109577902e-02,-2.6672577715936008e-02,3.8650143835416984e-02,-6.8331404146082519e-03,1.6930333940345932e-03
3.5530000000000000e+03,2.0406779013271614e-01,1.2629886315068407e-09,1.1848028666523867e+00,3.9120634027197948e-01,3.6417809976790102e+02,7.9388995723187014e-02,3.1641515546576571e-02,-2.6056228938364789e-02,3.9063111190174027e-02,-8.6560491135978523e-03,1.5599287139789197e-04
3.5540000000000000e+03,1.8267534552263959e-01,4.8760062941865836e-10,1.3334504668143445e+00,2.0348228741334728e-01,1.4420670759429962e+02,9.1663886968742420e-02,4.6041117807149590e-02,-2.5931233355036554e-02,3.5750131924250361e-02,-6.8689369331353944e-03,1.8788111066925239e-03
3.5550000000000000e+03,8.0645818748034823e-02,4.3503230672803166e-10,1.5225883282467589e+00,4.4008340339152768e-01,2.8623442006297370e+02,4.4394464966125972e-02,5.1330399784832448e-02,-1.2906803473211603e-02,1.4946478651967077e-02,-1.3121490699541383e-03,5.8729430346682321e-04
3.5560000000000000e+03,2.3196353695723118e-01,5.3950493126490358e-11,1.7889941808821779e+00,2.6972013802409422e-01,3.0456238623139598e+02,1.7923089120907196e-01,6.9197658075781376e-02,-4.5287786354375470e-02,5.2999450217416921e-02,-1.1540415095767642e-02,9.6104421642984050e-04
3.5570000000000000e+03,1.2018631763974028e-01,2.5172402503870295e-09,1.6031652878049414e+00,4.2984055206892130e-01,1.4158403158138273e+02,6.1691613506691043e-02,4.7289696082641886e-02,-1.9783388663374701e-02,2.0090347926937646e-02,-2.7977690372771313e-03,2.0835389802353887e-03
3.5580000000000000e+03,1.1708480081510120e-01,3.3269750102091862e-11,1.0655598211674451e+00,5.9366161570420695e-01,3.4999409540734234e+02,5.0055055364985973e-02,3.5767575172485078e-02,-1.3522436420609907e-02,2.6480158295261180e-02,-2.8967005114011180e-03,2.0834897695998222e-04
3.5590000000000000e+03,1.7998336333683501e-01,2.5180993920612032e-09,1.6774376170215080e+00,3.9678290581953368e-01,1.6307120132312392e+02,9.8222753441299382e-02,4.8275096295458120e-02,-3.1789997731457298e-02,3.1785418116991870e-02,-6.5156004896982367e-03,1.6847558209631686e-03
3.5600000000000000e+03,8.6268353531666828e-02,3.1205681071633727e-11,1.0527991562860128e+00,2.6115080085970377e-01,2.5077493465164753e+02,3.8903450790118588e-02,4.1962699613706800e-02,-9.7101362575569006e-03,1.8817110820912308e-02,-1.5484945964372443e-03,5.0681059349244606e-04
3.5610000000000000e+03,1.0984589884726767e-01,7.3439944668566895e-10,1.2567849700920377e+00,2.1119075536165577e-01,1.2135842943261601e+02,4.9198231900051584e-02,4.2705935378306581e-02,-1.4183246743737499e-02,1.9597961392614494e-02,-2.3513903324445806e-03,2.2349291167733654e-03
3.5620000000000000e+03,1.7837844937599798e-01,4.7741293047406905e-09,1.9891534676898606e+00,3.7181959823508259e-01,1.3127810866091750e+02,1.1172313344187761e-01,5.7290990132519148e-02,-3.6660435090429822e-02,2.9574345042360228e-02,-6.2173790144059993e-03,3.5750811755441703e-03
3.5630000000000000e+03,1.5732180620750405e-01,1.2177277698317681e-07,1.8078030608429436e+00,2.7810371522172517e-01,2.7992485753445521e+02,7.1035418416534671e-02,4.1606070588784405e-02,-2.9913176394225083e-02,2.0939548192600022e-02,-4.9283933323263085e-03,4.1315620369353212e-04
3.5640000000000000e+03,1.1094030408061012e-01,2.5716102804050111e-11,1.2492681888878439e+00,6.2087653031930268e-01,3.7059322568008906e+02,5.7353175549828224e-02,4.4435880607041067e-02,-1.5005547117363793e-02,2.5251915211632614e-02,-2.6010689921363017e-03,2.7939838637136560e-04
3.5650000000000000e+03,2.3529786789389043e-01,3.9212042993947260e-10,1.4078434460593572e+00,1.9392838559336442e-01,1.2075449171588417e+02,1.2707994228473135e-01,4.9064672574816726e-02,-3.5295985884031822e-02,4.7349401649521283e-02,-1.1413954253969294e-02,3.0685929908180754e-03
3.5660000000000000e+03,1.6313482891287939e-01,9.5113903226266954e-09,1.1788202564343426e+00,4.1745755549371077e-01,3.0152285598894872e+02,5.4498537800297592e-02,2.7695961024587490e-02,-2.0432871949971343e-02,2.6782292612825831e-02,-5.3852639431140048e-03,1.7281042569150529e-04
3.5670000000000000e+03,1.9055749819083567e-01,4.6464502110081748e-10,1.7093647032491122e+00,5.3915436277921047e-01,2.1690721679369238e+02,1.1502760641137712e-01,5.0995684591770285e-02,-3.4712501720268740e-02,3.7858502568988150e-02,-7.4470518501845717e-03,1.1023507662244469e-03
3.5680000000000000e+03,2.1788926831471495e-01,5.0356243572260043e-10,1.8658883186956481e+00,3.5197595712276053e-01,3.4258186160413038e+02,1.5143018889787652e-01,6.1156661151917646e-02,-4.4077519634200257e-02,4.3976184693761411e-02,-1.0031287467349159e-02,6.0726246253750560e-04
3.5690000000000000e+03,1.7885778973470451e-01,3.0573446057757517e-08,1.3464323191401126e+00,4.5014184736696705e-01,1.9328211554439304e+02,6.1668135162258511e-02,2.8339517836595274e-02,-2.5156958551042496e-02,2.6878352814285744e-02,-6.2749726664756977e-03,4.4759494721713367e-04
3.5700000000000000e+03,1.5365166108784029e-01,1.7957292700164717e-10,1.2959239321026641e+00,3.2236336842658481e-01,2.3350777484592095e+02,7.7497138754071992e-02,4.4974880597514755e-02,-2.1447176964950465e-02,3.1920213319769353e-02,-4.9474164209861726e-03,6.9873699881650708e-04
3.5710000000000000e+03,1.0567044773937863e-01,3.9241791428101760e-11,1.2209485343992847e+00,3.1236643145792864e-01,1.7600827940838187e+02,5.4147236499151319e-02,4.7548381898465664e-02,-1.3569705768767815e-02,2.2652370042230974e-02,-2.2641212862883897e-03,1.3330865439309392e-03
3.5720000000000000e+03,1.8094141788578050e-01,1.2269771068001834e-07,1.9148699174422692e+00,2.0023046541685871e-01,3.6633715824899491e+02,8.9373173761586655e-02,4.6076154114338408e-02,-3.6809249315261638e-02,2.4529289585628611e-02,-6.6331717618606234e-03,2.9110337751436788e-04
3.5730000000000000e+03,2.1425818786496084e-01,3.7747060363746711e-11,1.3584159066129007e+00,3.3888841024774108e-01,3.1407835214100749e+02,1.2327903733740427e-01,4.9423146394889095e-02,-3.1821332735493257e-02,4.9911170058036802e-02,-9.8550395066787644e-03,4.7966132454835275e-04
3.5740000000000000e+03,1.4479871132794342e-01,3.8126508414815647e-11,1.4910591539941318e+00,6.5862120318845108e-01,2.3102639278146884e+02,8.6590075472123565e-02,5.0705274839968340e-02,-2.3055435241503552e-02,3.2347290943035567e-02,-4.3312397279837711e-03,9.5310258296787964e-04
3.5750000000000000e+03,2.2385750112277972e-01,2.6941845045603469e-09,1.2254563265171392e+00,2.3490754488018659e-01,1.6101772647147612e+02,9.0851539726743952e-02,3.5542914195163533e-02,-2.9366722206769502e-02,4.0604094031504445e-02,-1.0342022849219035e-02,9.4014708518219692e-04
3.5760000000000000e+03,7.1123167845423246e-02,1.7621439729891052e-07,1.6969729642527038e+00,4.8419435783620302e-01,2.6005203265039103e+02,2.6960918680054326e-02,3.5909304495207461e-02,-1.2299143398175616e-02,8.2984925077467242e-03,-9.5601311242421438e-04,3.5284863919571308e-04
3.5770000000000000e+03,1.4749920282834308e-01,3.4049970908605051e-11,1.8094822894844556e+00,4.1083027433954372e-01,3.7078856392733138e+02,1.1524683610219374e-01,7.0463122017749846e-02,-2.8927524750588240e-02,3.3459784318234931e-02,-4.6183735308291674e-03,6.6960251232650592e-04
3.5780000000000000e+03,2.2431441629786777e-01,1.4218724721937816e-09,1.5562955767452040e+00,4.5525197570397924e-01,2.6150587913924909e+02,1.1455413035515760e-01,4.1950131104973032e-02,-3.7382435758015475e-02,4.2564064842154359e-02,-1.0359279406513267e-02,5.2764465019450313e-04
3.5790000000000000e+03,1.4790471398086608e-01,3.2452127214623408e-08,1.2583994268936389e+00,4.6898481295483097e-01,2.0506878755029342e+02,4.7261020039486359e-02,2.6679049629219076e-02,-1.9431327998031822e-02,2.1781542847154611e-02,-4.2886476800396700e-03,3.4744229021610451e-04
3.5800000000000000e+03,1.4691375478175642e-01,4.7946306171532784e-08,1.2298960378614114e+00,3.0859310092210623e-01,2.7595137036699953e+02,4.7008267221547814e-02,2.8249328772045335e-02,-1.9105939538799355e-02,2.1127820576394285e-02,-4.3319972470312607e-03,2.0329073147085097e-04
3.5810000000000000e+03,1.0915019022357321e-01,1.1753113510639062e-10,1.2619436867806568e+00,2.6458209064333832e-01,3.6263673195053212e+02,5.5758663875210147e-02,4.7006394228443771e-02,-1.4930747416208590e-02,2.2841737772061332e-02,-2.5267898676184508e-03,3.0618135804516555e-04
3.5820000000000000e+03,7.6260666465614094e-02,9.7716212038542139e-10,1.6194347166602947e+00,3.8392977029688680e-01,1.2750720839418021e+02,4.1038198737268002e-02,5.2828124263992748e-02,-1.1967566000692376e-02,1.2298212004324682e-02,-1.0338750064398106e-03,3.0854277466296764e-03
3.5830000000000000e+03,1.7955072089480273e-01,8.8043486056498374e-08,1.0892189629877880e+00,3.7878081867897695e-01,3.4760070736604985e+02,4.5247983381839545e-02,2.0177768053630807e-02,-2.0407216569373610e-02,2.5064348201098152e-02,-6.2753701540740892e-03,7.2272784978899551e-05
3.5840000000000000e+03,8.2453861308144721e-02,8.2791376729239263e-10,1.3137835306052854e+00,5.3207603653476143e-01,2.5295017360576273e+02,3.6790054667725509e-02,4.0544308035905807e-02,-1.1387895591796759e-02,1.4782589027872994e-02,-1.3676307725196679e-03,4.8135416486072558e-04
3.5850000000000000e+03,7.9444079896099751e-02,4.9396106579903884e-09,1.2758092179789058e+00,4.2586289382910064e-01,1.6266168039815619e+02,3.0394560431226816e-02,3.5742675361105647e-02,-1.0373944078767572e-02,1.2319766831692114e-02,-1.2145443539779421e-03,8.9332839042777223e-04
3.5860000000000000e+03,1.3947387591800586e-01,4.4387529107728005e-10,1.4733282090219324e+00,2.5952512282521867e-01,2.0864558978894109e+02,7.7052791448040267e-02,5.1055344355011023e-02,-2.1880373346494508e-02,2.7012156969541401e-02,-4.0062922979089421e-03,1.0963128876939621e-03
3.5870000000000000e+03,1.5927767567162951e-01,2.7822830799136471e-10,1.0656245150016961e+00,3.8925607089904624e-01,1.0514401637237933e+02,6.1011819834308575e-02,3.2932240864869122e-02,-1.7810428708242565e-02,3.1674313748231153e-02,-5.0858170938528069e-03,1.9320202937489483e-03
3.5880000000000000e+03,2.3284383965327171e-01,6.0204545283499674e-10,1.7812671579997252e+00,3.0536554383462811e-01,1.0789066218140492e+02,1.5105160007026833e-01,5.8435583483174014e-02,-4.3365900925795842e-02,4.4931495968292268e-02,-1.0834935004755408e-02,5.5384598574015342e-03
3.5890000000000000e+03,1.6258349964252444e-01,7.3580612721004728e-09,1.2823406502707302e+00,6.2523625069549071e-01,3.0157756898584273e+02,5.6663536990388577e-02,2.6899070915131773e-02,-2.1910751157871999e-02,2.7062238464048427e-02,-5.2320774449055030e-03,1.7507290062113157e-04
3.5900000000000000e+03,7.3529723785114645e-02,1.3136728425643843e-09,1.9352776635831348e+00,6.4662511537221168e-01,2.8386824259546688e+02,4.6940379713791051e-02,5.9918091023514197e-02,-1.4638667979183229e-02,1.2406431951217378e-02,-1.0523361002046094e-03,8.1703727117243830e-04
3.5910000000000000e+03,1.2502321369774505e-01,9.8077321282356215e-09,1.9158603862767110e+00,5.6577953738461750e-01,2.9007009616572282e+02,6.9684624463735786e-02,4.9743254335044007e-02,-2.5188419308652676e-02,1.9734109207858452e-02,-3.1261655347725181e-03,5.6315960228481288e-04
3.5920000000000000e+03,6.3394284965842304e-02,1.8420867794023051e-09,1.5753714473447746e+00,5.7905649753263366e-01,2.6655010317597703e+02,3.1951314883898095e-02,4.7428279567607312e-02,-1.0270035891157825e-02,1.0367684426249024e-02,-7.8108752105121582e-04,5.7986505180851466e-04
3.5930000000000000e+03,1.4324910700848584e-01,7.6675065329896065e-10,1.9806840633262184e+00,2.8319300285025739e-01,2.1492374635497163e+02,1.0335147500177362e-01,6.7653277577295334e-02,-2.9872635073924236e-02,2.6586250007065715e-02,-4.1524446242613422e-03,1.7987484002279785e-03
3.5940000000000000e+03,2.3165100790223148e-01,6.9364829799687529e-10,1.2612880725972810e+00,4.5474038089923374e-01,1.8625779497059648e+02,9.6578060519873582e-02,3.2674502437046726e-02,-3.1138486511483876e-02,4.5852998148410151e-02,-1.0948180945158370e-02,6.6033314927160802e-04
3.5950000000000000e+03,2.3554457450116295e-01,1.4759401931150709e-07,1.3772274832485611e+00,4.2558587893605859e-01,3.2024175692120957e+02,7.0660487048726739e-02,2.2960389228776634e-02,-3.3444663885551229e-02,3.2088289914078416e-02,-1.0540515793522331e-02,1.1561641921620236e-04
3.5960000000000000e+03,8.5583678432677932e-02,9.8269966024011703e-11,1.7823344485478767e+00,5.7644678400823446e-01,3.3914940520747786e+02,6.0117676604163423e-02,6.4860789510123862e-02,-1.6103170290271418e-02,1.7377394773143706e-02,-1.4907893600146771e-03,6.7133368308880392e-04
3.5970000000000000e+03,1.0890813905924149e-01,1.7966824428389643e-09,1.9733742090240178e+00,5.1642088840619638e-01,3.1566228942836869e+02,7.1550272986232386e-02,6.0238387653011038e-02,-2.2685883324657929e-02,1.9003880497026060e-02,-2.4004619403328320e-03,6.7614980281405224e-04
3.5980000000000000e+03,2.3434214716784177e-01,1.6113259821826934e-07,1.6606157142088236e+00,4.5708445849733098e-01,3.5406077773920839e+02,8.6392363851881093e-02,2.9207420759735925e-02,-4.0335125670032390e-02,3.1722621612884083e-02,-1.0550476464699088e-02,1.4790067781600413e-04
3.5990000000000000e+03,1.9859253156964757e-01,1.1287263363111735e-07,1.0917914060947631e+00,4.0490941964745547e-01,3.2922273552502946e+02,4.7574131186925876e-02,1.8278986699260535e-02,-2.2379695777119402e-02,2.7295641982783003e-02,-7.5080906769553479e-03,6.9496450261219422e-05
3.6000000000000000e+03,1.6875441561766086e-01,2.4879710037473175e-11,1.7805955835963132e+00,3.5236250755497223e-01,2.1870235618360425e+02,1.3198970935012339e-01,7.1144606872408644e-02,-3.2122231014009017e-02,3.8559691911688176e-02,-5.9233373761458097e-03,1.9552544028300645e-03
