Run,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,x12,x13,x14,x15,x16,x17,x18,Lift,Drag,dlift01,dlift02,dlift03,dlift04,dlift05,dlift06,dlift07,dlift08,dlift09,dlift10,dlift11,dlift12,dlift13,dlift14,dlift15,dlift16,dlift17,dlift18,ddrag01,ddrag02,ddrag03,ddrag04,ddrag05,ddrag06,ddrag07,ddrag08,ddrag09,ddrag10,ddrag11,ddrag12,ddrag13,ddrag14,ddrag15,ddrag16,ddrag17,ddrag18
8.1100000000000000e+02,-2.6527062026422870e-03,-6.6763394753808613e-03,-6.3461575823312282e-03,5.6818444666122698e-03,3.7854700377487043e-03,2.6432345731341282e-03,-5.5458923464655942e-03,-4.1243722990579237e-03,7.3228999702305442e-03,-7.7198311210855391e-03,4.9602565416785004e-03,-4.4899271117293527e-03,8.9002271570561200e-03,6.8380389420003591e-03,8.5964636835585886e-03,7.6415842153813845e-03,-7.4153491004948866e-03,-2.0824058635348780e-03,2.3808239389999999e-01,3.2722840000000003e-02,-2.6243400000000001e+00,-3.3137200000000000e+00,-3.4462600000000001e+00,-3.1737299999999999e+00,-3.1013799999999998e+00,-4.1055299999999999e+00,-5.8279600000000000e+00,-6.8708499999999999e+00,-9.5207099999999993e+00,5.1313199999999997e+00,5.1727100000000004e+00,2.1322600000000000e+00,-2.4801500000000001e+00,-5.4511900000000004e+00,-3.7615099999999999e+00,2.7000299999999999e+00,8.3056400000000004e+00,4.9030699999999996e+00,-1.2469800000000000e-01,-2.7432399999999999e-02,1.7903400000000000e-01,4.1210799999999997e-01,4.5602300000000001e-01,1.0561700000000000e-01,-3.9198200000000000e-01,-4.7201900000000002e-01,-4.8339700000000002e-01,-1.9428400000000001e-01,3.0754500000000001e-01,1.0898800000000000e+00,1.7206100000000000e+00,1.6980299999999999e+00,9.4235199999999997e-01,9.2745999999999995e-02,-1.0084899999999999e-01,1.7543300000000001e-01
8.1200000000000000e+02,8.4932960361175369e-05,-1.0557845817044057e-03,-2.9245420920280219e-03,-2.6535612671664223e-03,-1.2013578266264532e-03,1.0870265291278228e-03,9.6898911329574063e-03,2.2532126288436760e-04,7.1682832156703211e-03,-6.8034488479085803e-04,8.4645081260196226e-03,-2.5014447460430149e-03,-4.2564388356520055e-03,9.6076122727601302e-03,-8.3293973590036017e-03,-5.5726690871381098e-03,-1.6816776422004520e-04,-9.7046139940921115e-03,3.3851082499999997e-02,1.9948210899999999e-02,-2.4425300000000001e+00,-3.2742800000000001e+00,-4.2347799999999998e+00,-5.2294400000000003e+00,-6.0730899999999997e+00,-6.9168300000000000e+00,-8.1387900000000002e+00,-1.0101900000000001e+01,-1.1938800000000001e+01,2.6212900000000001e+00,1.3067000000000000e+00,7.5481200000000004e-01,2.1868200000000000e+00,5.2249800000000004e+00,7.8613900000000001e+00,7.6618199999999996e+00,5.9524400000000002e+00,6.8664399999999999e+00,1.4281099999999999e-01,1.2273299999999999e-01,-4.0489900000000002e-02,-1.9533300000000001e-01,-2.1120300000000000e-01,-1.1206700000000000e-01,-9.0547600000000006e-02,-3.5268899999999997e-01,-4.6714800000000001e-01,9.7892100000000004e-01,1.4359599999999999e+00,1.1618400000000000e+00,4.8496899999999998e-01,-1.1681999999999999e-01,-3.2606800000000002e-01,-1.3591400000000001e-01,1.3791800000000001e-01,2.5529099999999999e-01
8.1300000000000000e+02,-5.1161580893582196e-03,5.0242685540073453e-03,-5.3088015071730901e-03,2.7983408518057942e-03,-2.3741109427274374e-03,-4.2318180852619625e-03,9.9527060443407520e-05,5.2296946020470563e-03,5.8359220555809915e-04,-6.9071047065668448e-03,4.9313363698224449e-04,8.8754050308486997e-03,-2.5127978395840704e-03,8.0233452168916222e-03,-8.6115657929216171e-03,3.9949020444762888e-03,-4.7529908762276715e-03,-6.9806730839768695e-03,2.1024417630000000e-01,2.6772447200000001e-02,-2.7408899999999998e+00,-3.3565299999999998e+00,-3.8231000000000002e+00,-4.5861900000000002e+00,-5.5336900000000000e+00,-6.2939800000000004e+00,-7.2721000000000000e+00,-9.2874199999999991e+00,-1.1523500000000000e+01,3.1294800000000000e+00,2.5666699999999998e+00,1.3705300000000000e+00,1.2791399999999999e+00,3.6161500000000002e+00,7.9825999999999997e+00,1.0872299999999999e+01,8.1495800000000003e+00,7.0114700000000001e+00,1.1561900000000000e-01,2.6968799999999998e-01,2.5366400000000000e-01,2.9975700000000001e-02,-2.4839800000000001e-01,-3.7214999999999998e-01,-3.6625700000000000e-01,-4.1834300000000002e-01,-5.3495099999999995e-01,5.7037499999999997e-01,1.3738999999999999e+00,1.6861100000000000e+00,1.3158600000000000e+00,5.3513299999999997e-01,-1.1051500000000000e-01,-2.4418000000000001e-01,5.3756800000000000e-02,3.0405599999999999e-01
8.1400000000000000e+02,7.5018004575376791e-03,7.6692487706267656e-03,9.2113125562070155e-03,7.5122005896923073e-03,-2.5725899643891086e-03,5.2740071920009367e-03,5.4401405333049276e-03,8.9907165690021607e-04,-8.7429590160594088e-03,-5.2787981095155081e-03,-1.4181398870575877e-03,4.1961053485491048e-03,4.9210450393487697e-03,3.5799107008796828e-03,-5.2947591833538230e-03,5.0881193338730129e-03,6.0964909198289469e-03,4.2901487910492909e-03,3.8739036420000000e-01,4.0366806399999997e-02,-2.3858199999999998e+00,-2.6440800000000002e+00,-3.3040799999999999e+00,-5.4573099999999997e+00,-8.9914000000000005e+00,-1.1753900000000000e+01,-1.1104699999999999e+01,-9.1241199999999996e+00,-1.0587999999999999e+01,3.5427800000000000e+00,3.6482199999999998e+00,2.3340399999999999e+00,1.0444199999999999e+00,1.6235200000000001e+00,5.8901899999999996e+00,1.4835900000000001e+01,2.2839600000000001e+01,1.3482400000000000e+01,4.5257500000000001e-01,9.4658399999999998e-01,1.0131800000000000e+00,4.9672600000000000e-01,-3.2652900000000001e-01,-8.4795100000000001e-01,-6.9228500000000004e-01,-3.2768100000000000e-01,-3.4279799999999999e-01,6.2780100000000005e-01,1.6517400000000000e+00,2.0560499999999999e+00,1.6456700000000000e+00,7.7849299999999999e-01,1.6352200000000001e-02,-3.2115300000000002e-01,-1.6367599999999999e-01,3.1665399999999999e-01
8.1500000000000000e+02,5.8776104524363489e-03,-4.4355655089326563e-03,-1.2979386581998612e-03,7.6592654178862119e-03,-7.8297281979465075e-03,5.7494814494857428e-03,3.3717661172856100e-03,-6.6534368206344870e-03,-3.2787844648863671e-03,-2.1831357699307122e-03,1.4161666500960776e-03,-9.6610826086207802e-03,6.6092733337355641e-03,-4.1358526387313722e-03,-1.3385929832305833e-03,4.0052941781206133e-03,-2.9285878078808758e-03,-5.7382504315353520e-03,2.8779684649999998e-01,1.2496462200000001e-02,-2.9972599999999998e+00,-4.5240700000000000e+00,-5.6433299999999997e+00,-6.4242900000000001e+00,-7.0072999999999999e+00,-7.5435100000000004e+00,-8.0747199999999992e+00,-8.7595200000000002e+00,-1.1315600000000000e+01,5.7531900000000000e+00,5.5656600000000003e+00,4.7956399999999997e+00,5.3596700000000004e+00,7.7706099999999996e+00,1.0868399999999999e+01,1.1561100000000000e+01,8.8041800000000006e+00,9.7070200000000000e+00,-1.5816599999999999e-03,-1.6580000000000001e-02,-6.1018599999999999e-02,-1.2686800000000001e-01,-1.9230200000000000e-01,-2.3601600000000000e-01,-2.6508700000000002e-01,-3.0536200000000002e-01,-4.1814699999999999e-01,1.1498200000000001e+00,1.3917100000000000e+00,9.5287500000000003e-01,3.2231700000000002e-01,-1.6553000000000001e-01,-3.5664099999999999e-01,-1.8935900000000000e-01,1.7389900000000000e-01,3.4281899999999998e-01
8.1600000000000000e+02,1.5866076624576880e-03,-2.5275354988669729e-03,7.4745644774355455e-04,-4.2322795650126654e-03,7.9335545100637037e-03,-4.6117809852913236e-04,-8.8049889128315548e-03,-9.9668596363972056e-03,-6.7244750988635343e-03,1.6739683995435524e-03,7.8370289731134624e-03,-2.4913273289211748e-03,-5.0152236067602801e-03,2.3398902395086844e-03,7.6241097867333959e-03,-4.3373384015053529e-03,7.5696021502839484e-03,-3.0124302504145953e-03,6.3556281290000005e-01,4.2627747500000000e-02,-2.8864700000000001e+00,-4.3320699999999999e+00,-5.5081300000000004e+00,-6.3501300000000001e+00,-6.7385500000000000e+00,-6.6917900000000001e+00,-6.6033999999999997e+00,-7.2962499999999997e+00,-1.0599299999999999e+01,5.1961300000000001e+00,3.5857500000000000e+00,1.1205000000000001e+00,-2.7364400000000000e-01,2.8177400000000002e-01,3.6003400000000001e+00,1.0774900000000001e+01,1.8217600000000001e+01,1.0954900000000000e+01,-3.9429499999999999e-02,-1.2290000000000000e-01,-2.1783500000000000e-01,-3.0626700000000001e-01,-3.7621500000000002e-01,-4.2361500000000002e-01,-4.6353600000000000e-01,-5.4933200000000004e-01,-8.3195100000000000e-01,1.6549600000000000e+00,1.9409900000000000e+00,1.3922000000000001e+00,6.6497700000000004e-01,1.8008399999999999e-01,2.2171099999999999e-02,1.5505200000000000e-01,5.2505199999999996e-01,6.8145400000000000e-01
8.1700000000000000e+02,-2.4002766310190190e-03,-8.0092886649434630e-03,2.5028410505449281e-03,8.7352277663334723e-03,3.0040187651913415e-03,-4.1698969076976603e-03,-4.5518699526883458e-03,7.2381794031008088e-03,3.9222065664941946e-03,-7.7012316056737987e-04,1.3261730334603490e-03,3.0683384557046584e-03,-7.4880419243541843e-03,6.6974134443021065e-03,1.7637601952467021e-03,8.4081571741227486e-03,2.7181288594942885e-03,-8.3931246768330203e-03,3.3556284510000001e-01,1.6382196900000000e-02,-2.2998400000000001e+00,-2.3027700000000002e+00,-1.7820700000000000e+00,-1.7278400000000000e+00,-3.1872300000000000e+00,-5.8367699999999996e+00,-7.5289599999999997e+00,-8.3638700000000004e+00,-1.0489500000000000e+01,5.6541199999999998e+00,4.3813300000000002e+00,2.0600800000000001e+00,7.2565599999999997e-01,1.1895300000000000e+00,3.8891200000000001e+00,8.7012199999999993e+00,1.0730600000000001e+01,6.9325400000000004e+00,3.5610700000000002e-02,3.1932500000000003e-01,6.2267499999999998e-01,7.0315300000000003e-01,3.6052600000000001e-01,-2.3064399999999999e-01,-5.0634800000000002e-01,-4.0564699999999998e-01,-4.2410399999999998e-01,1.0711299999999999e+00,1.5723800000000001e+00,1.3407700000000000e+00,7.5643099999999996e-01,2.1941300000000000e-01,-1.0369800000000000e-01,-2.1311300000000000e-01,-4.2010600000000002e-02,2.4801599999999999e-01
8.1800000000000000e+02,-7.4823763477878304e-03,-6.1433651889589592e-03,-7.4894605903750196e-03,4.5768094306211995e-04,-7.9236809351645350e-03,-8.9834884766442184e-03,5.7200241918574212e-03,9.7578025211994390e-03,1.8723170673257111e-03,-6.3010596905501391e-04,6.7911649214983574e-03,9.5982711089060788e-03,-4.9836969079443154e-03,-5.2114109877085058e-03,6.7228088071551121e-03,-8.8202126360401607e-03,-5.9983508387976359e-03,9.2462834794738106e-03,3.1074365050000002e-01,4.1609790899999999e-02,-2.6057700000000001e+00,-3.2360300000000000e+00,-3.6823500000000000e+00,-4.1255100000000002e+00,-4.7099599999999997e+00,-5.4840900000000001e+00,-6.1374000000000004e+00,-6.6314099999999998e+00,-1.2370300000000000e+01,1.9193100000000001e+00,7.8805299999999995e-02,-1.1819000000000000e+00,-3.2532200000000000e-01,3.0303800000000001e+00,7.6003699999999998e+00,9.7073099999999997e+00,6.9983100000000000e+00,6.9851000000000001e+00,-7.2784299999999996e-02,-1.3031799999999999e-01,-1.9678599999999999e-01,-2.5738400000000000e-01,-2.9383599999999999e-01,-2.5340200000000002e-01,-1.2576600000000000e-02,3.3435799999999999e-01,-8.0249300000000001e-01,1.1247499999999999e+00,1.6720600000000001e+00,1.4161900000000001e+00,6.7501599999999995e-01,-1.4034200000000000e-02,-2.8421400000000002e-01,-1.3171800000000000e-01,1.7195600000000000e-01,4.3474499999999999e-01
8.1900000000000000e+02,-5.1549593710440052e-04,8.0126353112723418e-04,3.9745528898335932e-03,-9.6983330527869067e-03,-2.0101651149687597e-03,-1.7728313582686568e-03,3.5312733263549133e-03,-6.3023885860039076e-03,-2.3229905579233937e-03,-8.5694100987079979e-03,-5.0756650625332451e-03,1.8001153192120575e-03,5.9950399345655419e-03,7.9580430997254602e-03,2.1233021538636983e-03,8.0502444333904379e-03,-1.7989784688203676e-03,-7.5578196476627467e-03,3.4964607959999999e-01,3.2818523500000002e-02,-2.6330300000000002e+00,-3.3476599999999999e+00,-3.9159899999999999e+00,-4.4280999999999997e+00,-4.7854200000000002e+00,-5.0839499999999997e+00,-5.6274499999999996e+00,-6.5364000000000004e+00,-8.5972500000000007e+00,4.2880599999999998e+00,4.4616300000000004e+00,2.4728800000000000e+00,-8.4004000000000001e-01,-3.3537200000000000e+00,-2.5350899999999998e+00,2.8065199999999999e+00,9.3126999999999995e+00,5.7988400000000002e+00,1.5198000000000000e-01,1.9771800000000000e-01,3.7747299999999998e-02,-2.0470300000000000e-01,-3.5151300000000002e-01,-3.6577599999999999e-01,-3.6916300000000002e-01,-4.3478400000000000e-01,-6.0357099999999997e-01,-6.4950099999999997e-02,5.4062399999999999e-01,1.3036600000000000e+00,1.8206899999999999e+00,1.6856700000000000e+00,9.1759599999999997e-01,1.5020000000000000e-01,-9.9606499999999997e-03,2.3646400000000001e-01
8.2000000000000000e+02,8.4297321415282896e-03,5.7007648153375255e-03,5.1709357560957916e-03,5.5536086328991825e-03,3.1038449418262712e-03,-1.8222239565658105e-03,2.4789347201079615e-03,-7.8897660914908664e-03,-4.6276297018692349e-03,4.4942163004993655e-03,-4.7495382976497046e-04,-6.4779950997803475e-04,3.7090184322210555e-03,-6.3660212897861173e-03,-1.6159389064826571e-03,-3.7764957404089741e-03,3.4601762621302035e-03,5.8994728696337411e-03,3.3224240690000001e-01,4.7066998700000001e-02,-3.0639099999999999e+00,-2.9245600000000000e+00,-2.6507999999999998e+00,-3.7256600000000000e+00,-6.4569099999999997e+00,-9.0463600000000000e+00,-8.9288699999999999e+00,-7.5723799999999999e+00,-9.7018500000000003e+00,2.6894499999999999e+00,1.2677499999999999e+00,6.8924399999999997e-01,2.5525000000000002e+00,7.3078200000000004e+00,1.3231600000000000e+01,1.5215400000000001e+01,1.0580000000000000e+01,1.0820300000000000e+01,4.6391600000000000e-01,1.0558799999999999e+00,1.2189099999999999e+00,7.4834599999999996e-01,-9.0855099999999994e-02,-6.7778300000000002e-01,-6.0684300000000002e-01,-2.8344700000000000e-01,-2.8508800000000001e-01,1.6349000000000000e+00,1.8488199999999999e+00,1.1919800000000000e+00,3.3118300000000001e-01,-3.0773299999999998e-01,-5.6918500000000005e-01,-4.0928700000000001e-01,3.2187700000000000e-02,3.2202999999999998e-01
8.2100000000000000e+02,7.5728625254041729e-03,-6.3512224688987498e-03,-7.5104885729753721e-03,-1.9077901081570783e-03,5.5289437947474169e-03,4.0367815192522347e-03,-2.1364737288847510e-03,-4.3518189542687980e-03,-3.6127126151510539e-03,-9.6846922234085902e-03,4.3702623889502364e-04,-9.5968965722667190e-03,-4.2298011435511563e-03,-6.0748617321589723e-03,-5.5984943219673216e-03,5.5261506126032083e-03,-4.8210871315283767e-03,-1.1180988534612007e-03,1.9831827810000000e-01,7.8289233000000003e-03,-2.5859999999999999e+00,-3.5741600000000000e+00,-4.5223500000000003e+00,-5.5558100000000001e+00,-6.5610700000000000e+00,-7.2179399999999996e+00,-7.3280700000000003e+00,-7.5607800000000003e+00,-9.7538000000000000e+00,3.4660099999999998e+00,3.6321900000000000e+00,4.6757400000000002e+00,6.2716700000000003e+00,7.2691200000000000e+00,7.0210699999999999e+00,6.6573500000000001e+00,7.7087100000000000e+00,9.9558099999999996e+00,-6.3656499999999996e-03,-1.8853399999999999e-02,-4.4716899999999997e-02,-7.0094500000000004e-02,-9.3985700000000005e-02,-1.2057800000000000e-01,-1.5096399999999999e-01,-1.8000099999999999e-01,-2.4829399999999999e-01,1.0204500000000001e+00,8.2703099999999996e-01,1.7749100000000001e-01,-3.1618299999999999e-01,-4.1906700000000002e-01,-2.0773500000000000e-01,4.9468100000000001e-02,1.6928499999999999e-01,2.4346499999999999e-01
8.2200000000000000e+02,4.1835748885878515e-03,3.2906050813764458e-03,-4.4002705769666155e-03,8.9981456909732690e-03,4.9140201792024253e-03,-8.5779903427357970e-03,-3.2401040995024668e-03,-1.0263299643817111e-03,-8.4087283319946304e-03,1.6398122532540766e-03,-5.1425893154374595e-03,5.8108711304250670e-03,-6.9180613024551162e-03,-7.4424871645889495e-03,2.9535936847461721e-03,-3.2249878114707043e-03,-4.3932624774159854e-03,-9.1363180313319154e-03,2.3300405469999999e-01,2.7125063099999999e-02,-3.3603800000000001e+00,-3.8021900000000000e+00,-3.5182400000000000e+00,-3.7412899999999998e+00,-5.2342300000000002e+00,-7.0716599999999996e+00,-7.4525800000000002e+00,-7.3040099999999999e+00,-9.1872900000000008e+00,4.4194800000000001e+00,4.1848299999999998e+00,4.3214499999999996e+00,6.0812099999999996e+00,8.9413900000000002e+00,1.0768900000000000e+01,9.3676300000000001e+00,6.8884299999999996e+00,8.6219800000000006e+00,1.4365100000000000e-01,6.2852300000000005e-01,9.7980999999999996e-01,8.5596200000000000e-01,2.4844700000000000e-01,-3.4965400000000002e-01,-4.2329099999999997e-01,-2.2144000000000000e-01,-2.1945200000000001e-01,1.4370700000000001e+00,1.5642400000000001e+00,8.8472300000000004e-01,5.1339599999999999e-02,-5.0938899999999998e-01,-6.3081200000000004e-01,-3.3206400000000003e-01,4.7528500000000001e-02,1.4960599999999999e-01
8.2300000000000000e+02,6.9837964762953109e-03,8.1998403294104173e-03,-8.2949143669075829e-03,1.3185227094847912e-03,-9.4399964877016126e-03,3.6632989270536705e-03,6.6532983766222371e-03,8.6030175705249790e-05,-2.5923763725673567e-03,4.5618813445298858e-03,5.7974143035802225e-03,-9.2268689533943401e-03,-3.4289440374064882e-03,1.3187303103086006e-03,4.7553130146481097e-04,-8.3296570311931148e-03,7.4556168780796055e-03,-1.2333509486582225e-03,3.0595196440000000e-01,3.5440472399999999e-02,-8.8915400000000000e-01,-1.8669100000000001e+00,-4.1265000000000001e+00,-6.3490099999999998e+00,-7.2876599999999998e+00,-7.2848600000000001e+00,-7.8301600000000002e+00,-9.0226900000000008e+00,-1.0391299999999999e+01,3.4080599999999999e+00,2.2017899999999999e+00,1.9471900000000000e+00,3.7993800000000002e+00,7.4866099999999998e+00,1.1093999999999999e+01,1.1253200000000000e+01,8.4026999999999994e+00,9.5251900000000003e+00,8.5668400000000000e-01,7.8756700000000002e-01,1.8761400000000000e-01,-4.0192099999999997e-01,-5.9298300000000004e-01,-4.5696599999999998e-01,-3.3477600000000002e-01,-3.3782299999999998e-01,-3.9548400000000000e-01,1.7408999999999999e+00,1.5729000000000000e+00,7.6077300000000003e-01,-5.6649900000000000e-03,-4.3530400000000002e-01,-4.9476900000000001e-01,-2.2595899999999999e-01,1.6014600000000001e-01,3.4643299999999999e-01
8.2400000000000000e+02,-9.9904476352495730e-03,-8.9552615633434196e-03,-4.0733631581570161e-03,-5.9238064976289218e-03,-3.1486081860589562e-03,1.2769653098619500e-03,5.6035603848218554e-03,9.2470095193075159e-03,2.3422449883493419e-03,2.5175935424041011e-03,-2.7702439987962813e-03,-7.3437060454815198e-03,1.0695019705147385e-03,9.4962704402268752e-03,-1.2737720656203454e-03,2.6535013651413503e-03,1.5818022850609403e-03,-3.1175951995832049e-03,3.0951775240000001e-01,7.8294496999999994e-03,-1.9417199999999999e+00,-2.6862300000000001e+00,-3.4417100000000000e+00,-4.3208000000000002e+00,-5.3461200000000000e+00,-6.3000999999999996e+00,-6.5782600000000002e+00,-7.2643800000000001e+00,-1.2251600000000000e+01,4.3960200000000000e+00,2.5370599999999999e+00,1.4199900000000001e+00,2.0870400000000000e+00,4.3425300000000000e+00,7.6464299999999996e+00,1.0174600000000000e+01,8.7846799999999998e+00,8.2594899999999996e+00,-5.8602799999999997e-02,-9.4973299999999997e-02,-1.4603300000000000e-01,-1.9118199999999999e-01,-1.9813800000000001e-01,-9.3207999999999999e-02,2.1599099999999999e-01,3.5823899999999997e-01,-5.4949599999999998e-01,7.8836099999999998e-01,1.0677300000000001e+00,9.0529000000000004e-01,5.6660900000000003e-01,2.0489199999999999e-01,-1.0127899999999999e-01,-1.8633800000000000e-01,7.1209499999999995e-02,2.6532899999999998e-01
8.2500000000000000e+02,8.6312333256502016e-03,-1.6773059451126743e-03,-3.9132178813433647e-03,1.8918374105873180e-03,4.4232185967626129e-03,7.0986706184023030e-04,-3.9719716475012708e-03,4.9739164376578025e-03,-8.3942980730469605e-03,-6.0694825450514434e-03,6.0322803744268187e-03,-7.1372258665522315e-03,-1.4510240429258543e-03,6.3070093802996881e-03,2.7094553650067639e-03,-1.9961301161917685e-03,2.3024451950395663e-03,4.0052885164472921e-03,4.2073369500000002e-01,1.9974416100000000e-02,-3.0095900000000002e+00,-4.2884300000000000e+00,-5.1938899999999997e+00,-5.8512199999999996e+00,-6.3677000000000001e+00,-6.9000000000000004e+00,-7.6890099999999997e+00,-8.8239199999999993e+00,-1.0464700000000001e+01,5.1165399999999996e+00,4.1081399999999997e+00,2.0957900000000000e+00,9.1552500000000003e-01,1.7831100000000000e+00,5.8679800000000002e+00,1.2401199999999999e+01,1.3633100000000001e+01,9.6273999999999997e+00,-4.4811200000000002e-02,-9.3437800000000001e-02,-1.5463900000000000e-01,-2.1531700000000001e-01,-2.7186100000000002e-01,-3.2872000000000001e-01,-3.9534500000000000e-01,-4.7882599999999997e-01,-6.2570700000000001e-01,1.0280400000000001e+00,1.6169500000000001e+00,1.4581700000000000e+00,9.1320299999999999e-01,3.6169600000000002e-01,1.3961800000000000e-02,-2.3152800000000001e-02,2.5086300000000000e-01,5.4892399999999997e-01
8.2600000000000000e+02,-3.0678648376187591e-04,-9.1695918153275879e-03,-5.7416233831670905e-03,3.8331341995013167e-04,5.0803577707057325e-03,-8.1179737786924045e-03,-4.1939333499400331e-03,-2.3629084425753058e-03,8.5832173658298896e-03,7.6005732031632477e-03,-4.7144594453418240e-03,-6.0652166404812358e-03,-5.0511054297368201e-03,5.3545638182589794e-03,-7.1544518241105845e-03,-3.4281630066879468e-05,2.7429692552427328e-03,2.7380443658684226e-03,3.3464334569999998e-01,2.0444868800000002e-02,-2.5463800000000001e+00,-3.5484399999999998e+00,-4.3548900000000001e+00,-4.9885000000000002e+00,-5.4497000000000000e+00,-5.8917200000000003e+00,-6.8453700000000000e+00,-9.2507900000000003e+00,-1.3406000000000001e+01,4.0193500000000002e+00,3.0808700000000000e+00,3.1330700000000000e+00,5.1363399999999997e+00,8.4626500000000000e+00,1.0902699999999999e+01,1.0030099999999999e+01,8.4215000000000000e+00,1.0737399999999999e+01,1.2541300000000000e-02,-2.4136999999999999e-02,-7.3574799999999996e-02,-1.2382100000000000e-01,-1.7220099999999999e-01,-2.2096299999999999e-01,-2.7811999999999998e-01,-3.3422499999999999e-01,-3.3914100000000003e-01,1.4657100000000001e+00,1.1186700000000001e+00,3.7223499999999998e-01,-2.0936900000000000e-01,-4.4770300000000002e-01,-3.5126499999999999e-01,-2.2882599999999999e-02,2.9610799999999998e-01,4.7825699999999999e-01
8.2700000000000000e+02,9.2870939446141765e-03,-3.1921868811812639e-03,-1.0450510867590548e-03,9.4037350399848296e-03,-1.8613183527846060e-03,-7.5701061938742206e-03,2.8488205114725069e-03,8.2772727155080179e-03,6.4192523036895304e-03,-5.3776580923866413e-03,-1.3242872219662496e-03,-7.0334286011973658e-03,4.9736442388111993e-03,9.8797517721980459e-03,-4.1420151092232257e-03,4.4098784560031752e-03,1.1753274987468185e-03,-9.8033346135296927e-03,1.0904796600000000e-01,1.2984320600000000e-02,-2.3410199999999999e+00,-1.3518100000000000e+00,-8.0603700000000000e-01,-2.1351399999999998e+00,-4.9246299999999996e+00,-7.0803300000000000e+00,-7.6995600000000000e+00,-9.1996199999999995e+00,-1.1320800000000000e+01,4.0164900000000001e+00,4.4565900000000003e+00,3.5413999999999999e+00,2.1873200000000002e+00,2.2853699999999999e+00,5.3211300000000001e+00,9.5879499999999993e+00,9.3579699999999999e+00,7.1785899999999998e+00,2.2431799999999999e-01,6.8404399999999999e-01,8.2791999999999999e-01,4.9254599999999998e-01,-7.6526800000000006e-02,-3.9643000000000000e-01,-3.0541400000000002e-01,-1.6086800000000001e-01,-1.2616800000000000e-01,-7.7104800000000001e-02,4.1367100000000001e-01,1.0267599999999999e+00,1.3985600000000000e+00,1.1463099999999999e+00,3.3596399999999998e-01,-3.3702399999999999e-01,-2.3629600000000001e-01,6.7189600000000002e-02
8.2800000000000000e+02,-8.8421588568290133e-03,6.7855867479274783e-03,-1.7642996411602659e-03,4.1459112422667869e-03,-7.8022339091350940e-03,1.9755103929390751e-03,5.5436566004309906e-03,-1.9218183618497815e-03,-3.2229051500673378e-03,-3.9026917351624316e-03,-2.8615065118450037e-03,-3.9397250674861215e-03,-3.5910719310435525e-03,7.9258716339097712e-03,1.6383682599961352e-03,7.2693426561004793e-03,6.4199602280644325e-03,4.4717492515988725e-03,5.3615897909999999e-01,1.1239271400000000e-02,-2.2509100000000002e+00,-3.3405200000000002e+00,-4.1154000000000002e+00,-4.6526800000000001e+00,-5.1098699999999999e+00,-5.6978400000000002e+00,-6.5253800000000002e+00,-7.4725999999999999e+00,-9.0772800000000000e+00,6.0686900000000001e+00,1.7329000000000001e+00,-1.2613200000000000e+00,-1.7726500000000001e+00,-9.0549999999999997e-01,6.2376200000000004e-01,4.4116000000000000e+00,1.2306300000000000e+01,1.0072699999999999e+01,-3.5761200000000000e-02,-7.3424000000000003e-02,-1.2284900000000000e-01,-1.7814500000000000e-01,-2.3605599999999999e-01,-2.9682199999999997e-01,-3.6634899999999998e-01,-4.4804100000000002e-01,-5.9185299999999996e-01,7.2230000000000005e-01,1.1116200000000001e+00,1.0681600000000000e+00,8.9054599999999995e-01,7.1056799999999998e-01,4.9474299999999999e-01,2.4308600000000000e-01,2.1475800000000000e-01,4.6655200000000002e-01
8.2900000000000000e+02,-3.9270702764995207e-03,2.1670986774972104e-03,-6.3919521358459241e-03,-4.1048241067692913e-03,3.9549747631181312e-03,-2.1254163110238783e-03,9.8407323645834880e-03,5.9162794977198393e-03,2.3402916129139188e-04,-6.1571109939529099e-03,7.1151189240632653e-03,-6.0895914117188345e-03,-4.6977599998050080e-03,-2.6400825740587478e-03,-4.0473413689622734e-04,-4.1543871274332227e-03,-3.1056373744757903e-03,3.9938663304612265e-03,1.4968285140000001e-01,1.4649612100000001e-02,-2.5026799999999998e+00,-3.4440000000000000e+00,-4.2413200000000000e+00,-5.1159699999999999e+00,-6.1944800000000004e+00,-7.3806000000000003e+00,-8.3660800000000002e+00,-9.9436999999999998e+00,-1.1557700000000001e+01,2.9037700000000002e+00,2.6631200000000002e+00,3.1144500000000002e+00,5.0227800000000000e+00,7.6992399999999996e+00,9.1000800000000002e+00,7.8830499999999999e+00,7.1901200000000003e+00,9.9609500000000004e+00,-2.6899099999999999e-02,-6.7940299999999995e-02,-1.1644400000000001e-01,-1.5126800000000001e-01,-1.4195400000000000e-01,-4.1373500000000001e-02,1.3684499999999999e-01,-8.9130000000000008e-03,-4.3197999999999998e-01,1.0617000000000001e+00,1.2595000000000001e+00,7.5175899999999996e-01,4.5804800000000000e-02,-3.9954000000000001e-01,-3.9965899999999999e-01,-9.3752600000000005e-02,1.7307900000000001e-01,3.2902199999999998e-01
