Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
2.2500000000000000e+02,4.5174749040874218e-01,4.8166078145217311e-01,4.2128037940879504e-01,4.6419090224191112e-01,5.9284831310161024e-01,4.9657496782285609e-01,4.4959953444147888e-01,4.6861756514758812e-01,5.3296410502373726e-01,5.2905014580504006e-01,5.0684931608150452e-01,5.7866381278359091e-01,4.9580973981038856e-01,4.9802735326527448e-01,5.6206035619531336e-01,5.5109091915053576e-01,4.7202583492899242e-01,5.0383450345922454e-01,4.9156731351489436e-01,6.4767549326466469e-04,6.1012895635829793e-04,6.5222844752268311e-04,6.4444836258445264e-04,5.9738472184640617e-04,6.3264697260951186e-04,5.9712471903145871e-04,6.6470961778260110e-04,6.7207135771734511e-04,5.7293903056799872e-04,6.3753042908529711e-04,6.6689709891560407e-04,6.4207887963258750e-04,6.2402102737341733e-04,6.1156161755535456e-04,6.6745391166996742e-04,5.6280258770805697e-04,6.0083304865301266e-04,5.9070934182749190e-04,-1.2552633943789462e-01,8.3191490224399089e-02,6.9024232440817457e-02,1.6278142417336383e-02,-3.6213277793128995e-02,-5.6723089669752369e-02,-6.9771051353084701e-02,2.0118751609121688e-02,-3.6751790555289432e-02,9.4208238710091763e-03,1.5116930254799321e-01,8.4472913108868397e-02,4.3574051922234958e-02,-1.2835287888091074e-02,-5.8071890796096426e-02,-6.2797427119454241e-02,-1.0578832831953378e-01,1.0465379998714219e-01,1.0046001019947681e-01,1.4010785137630322e-01,-2.0339056844287384e-01,-3.3460824944153700e-02,2.5583195256695390e-02,6.7166465167467493e-03,-1.8035424093065799e-01,-3.0746507220791308e-01,-4.1062434999461495e-01,-4.7407776115893085e-01,-4.9966553158919957e-01,-2.5260640867941220e-01,-1.2955272427062070e-01,-7.2607981849159842e-03,3.5394259967347352e-02,-5.6884764121356568e-02,-2.6191118637775013e-01,-4.0648809782051210e-01,-4.4276237068374691e-01,-4.8282983167169391e-01,-3.3914091013276249e-01
2.2600000000000000e+02,4.7079766267252421e-01,5.5124417380915292e-01,5.7350407082821953e-01,4.1983722512389626e-01,5.2091062268612953e-01,5.2460193455453374e-01,5.1170755786055211e-01,5.6288906490228852e-01,5.8584157185485797e-01,5.7794880636297341e-01,4.8987281577875269e-01,5.1627541135345789e-01,5.3205507055400469e-01,4.6785146468009081e-01,4.2805827586229089e-01,5.1248745882467051e-01,5.8022492468231879e-01,5.2837242913809190e-01,3.9628939006707831e-01,5.9341175080707283e-04,6.4654767289425261e-04,6.9964322939142817e-04,6.1504087313803200e-04,6.6600989463681186e-04,6.0255893849639366e-04,6.4562364810662708e-04,6.4981529305696702e-04,6.2132929601117575e-04,5.9918401246108002e-04,6.2944991574989011e-04,6.2164595409385209e-04,6.1844653170199182e-04,6.1621337601885028e-04,6.7093936289245454e-04,6.2502969805588060e-04,6.0379751947135395e-04,6.3872564056738259e-04,6.4413962594579537e-04,-8.9570569207656259e-01,7.3994909310926005e-02,1.1780605269073874e-02,-4.7093859922853198e-03,1.3227863249198890e-03,-7.8252655466570786e-03,1.0639222280950378e-02,-1.1608097927329197e-02,-1.2987293018795754e-02,4.0465398032374367e-02,7.4432407903834985e-02,2.7511424804949058e-02,2.1560245255791699e-02,6.3470683153710183e-03,-2.5538222647725206e-03,-1.6085265452936426e-02,5.0994540812254741e-03,4.6374937001658623e-02,8.8590939029131732e-03,8.9803553482425968e-03,-3.2562054663731743e-01,-2.3571514873310662e-01,-8.2841882242945530e-02,-1.8778182342416017e-03,-3.4179095886877064e-02,-1.6159762938894318e-01,-3.1848921466792746e-01,-4.9703704063652765e-01,-5.6650885593700906e-01,-4.7577295503309358e-01,-2.8020610265411250e-01,-1.3456586789306613e-01,-2.3255234626873289e-02,-6.1204772361378446e-03,-7.1698010972731652e-02,-2.4140601262434558e-01,-4.4486800243603852e-01,-5.0554798203261697e-01,-3.6645111167743494e-01
2.2700000000000000e+02,4.7507860864049561e-01,4.1358033733743688e-01,5.2820537778956222e-01,5.1936203734020303e-01,5.0672144901258398e-01,5.1821918182814497e-01,5.1496570354636095e-01,5.5815304152907919e-01,5.0532377322521815e-01,5.4337192942243107e-01,5.4138613211515574e-01,4.8335731567732071e-01,4.9684717531992262e-01,4.2970799668387266e-01,4.9904661056167066e-01,4.9163647832768781e-01,4.5442656888719851e-01,4.4769757359801571e-01,5.5115861889377471e-01,5.8716236677737791e-04,6.7647132159064571e-04,6.4006712204120572e-04,6.5716207723419547e-04,6.4091632082338061e-04,6.3366191944563355e-04,6.4907185752269986e-04,6.7150927616075522e-04,6.3353696668399173e-04,6.1824003072295547e-04,6.5632401395568178e-04,6.1722802356828387e-04,6.6417534212068251e-04,6.1458608656433759e-04,6.5838628940818769e-04,6.0865690405790878e-04,6.3797999602600776e-04,6.2528165961916722e-04,6.4153669537068319e-04,-2.5716846400942752e+00,1.0051600396465687e-01,1.2611272026674669e-02,3.0791112770600648e-02,7.9646880202233206e-03,-1.8372292132085022e-02,-3.8327498952384076e-02,-4.9208364050201681e-02,-6.9351269171846752e-02,1.2288091433276804e-02,6.2496730457439753e-02,2.4772061735234274e-02,5.0222399128330153e-02,1.4457828712011178e-02,-6.8320145096834040e-03,-3.7435825106513221e-02,-1.9787365523882272e-02,-3.1334118855141924e-02,1.0123145877116713e-02,1.2550182670878485e-02,-3.4641176194227796e-01,-2.0972448355749407e-01,-9.2696874176567690e-02,-2.3326238718368586e-03,-1.7120479700594160e-02,-1.3491148065369885e-01,-2.9782178945225724e-01,-4.7635799127476730e-01,-5.0345246283001188e-01,-4.8908556316007434e-01,-3.5658175079333887e-01,-1.4386237667807222e-01,-3.4872737142421784e-02,3.2304847685793447e-03,-6.2707186554433747e-02,-2.1149506679307706e-01,-3.3756879114221761e-01,-4.3341705291410904e-01,-5.5303077406421153e-01
2.2800000000000000e+02,4.6539512342866224e-01,5.4925030774979577e-01,5.2594859589653031e-01,5.4177553095371833e-01,4.8929691526751423e-01,5.1472433918548877e-01,5.5062630776124311e-01,5.6758272587187308e-01,5.3692460496659755e-01,4.8381120023922702e-01,5.0415326302269536e-01,4.4595176564507683e-01,4.7502565046761375e-01,4.4761214856715292e-01,5.2245683353138705e-01,5.0641757216386474e-01,4.9315188564530049e-01,5.2083596225618922e-01,5.0048585845325622e-01,6.4976272123890629e-04,6.1538431057494647e-04,6.0592979087824989e-04,5.9080041404121022e-04,6.4936901454037911e-04,6.1880699481851290e-04,6.8664346030068962e-04,6.1312089770061587e-04,6.3023136319108092e-04,6.8905735147418924e-04,6.3788427701852858e-04,6.2452368979929872e-04,6.7746209180820165e-04,6.6341163121674709e-04,6.5294886303231866e-04,6.4095444387883961e-04,6.2717901004600402e-04,6.2755865794585585e-04,6.6155674017381199e-04,-2.6176557546418739e+00,9.6044785458104798e-03,4.9111496203124716e-02,5.8952416281954356e-02,6.6664137321481576e-02,-2.5891781607612074e-02,-5.5448268199143058e-03,-1.4718828822424257e-02,1.0237632963594478e-04,1.6160884630522787e-02,-1.3987652369706893e-02,2.3464537424189302e-02,3.6440099382417657e-02,-5.9018626430429322e-02,-3.9730806644655559e-02,-2.4632283768255547e-02,-1.3251767239097489e-02,-5.4721200903884437e-03,6.4540341959684611e-03,6.8435670463884435e-03,-2.7132745294977667e-01,-4.6918832152798018e-01,-5.0772863380288413e-01,-4.7118402912715851e-01,-3.0955986751735054e-01,-1.6670975977461922e-01,-3.2493674861910904e-02,3.2975400188206550e-05,-7.4741939748435016e-02,-2.0827556523883572e-01,-3.7307867106761705e-01,-4.1906248782197508e-01,-4.4932094311889159e-01,-3.4338600007899345e-01,-2.4854315761047019e-01,-9.0689272536081944e-02,-5.6022719796544607e-03,-2.2795166643163611e-02,-1.3575310253699513e-01
2.2900000000000000e+02,5.0361861208098591e-01,5.5658428074025945e-01,5.7088336466344114e-01,4.9605846176488017e-01,5.5339186978723942e-01,4.4699667005513710e-01,4.5746252846081192e-01,4.8124605161485856e-01,5.0288546106918230e-01,5.3795960440035706e-01,5.0668209339138814e-01,5.0315726629029334e-01,4.8026870499425045e-01,4.6865037435895113e-01,4.8917036491247590e-01,6.0653712889267963e-01,4.2572902668849122e-01,5.0652651643890789e-01,4.8675359176039640e-01,6.1921449612006168e-04,5.9868151555635552e-04,5.9722522333473585e-04,6.3003518787054099e-04,6.8154606008845342e-04,6.3903356956492735e-04,6.7252972474961291e-04,6.3845054358175105e-04,6.5214380469562230e-04,6.4736062766855616e-04,6.5404660802489023e-04,6.6367228552970646e-04,6.4267446915925364e-04,6.1786602409469045e-04,6.0840953698744959e-04,6.0627209171308161e-04,6.3080217088540497e-04,6.6757067116300845e-04,6.3561110735113331e-04,-1.8863485176444059e+00,-4.1229631486672247e-02,2.7459316598310579e-02,8.1017050623799491e-02,6.2246165777324336e-02,2.3874036969573353e-02,6.6681158594761314e-02,3.0344622592437531e-02,-1.0497301916601032e-02,-5.1074816376228682e-02,-6.7516504609343997e-02,-6.6449434399373786e-02,-5.2314171883338645e-02,2.3635599699645127e-02,9.0752469761312682e-02,9.3152624947023810e-02,5.8328839758203799e-02,1.0640595737854142e-02,-2.8889897141226584e-02,-5.8107895384296171e-02,-3.2276966721589417e-01,-5.0706769494368586e-01,-5.6760646205411547e-01,-4.4350632100176313e-01,-3.5900072159478214e-01,-1.1470865945995001e-01,-1.6563470817132497e-02,1.5595353453079497e-02,-5.9317336820186028e-02,-2.4136995158130503e-01,-3.8926428458374573e-01,-4.9130903079230848e-01,-4.7606745878780998e-01,-3.4839220308668928e-01,-1.9307581622385328e-01,-5.5646383945173739e-02,1.6722858209305969e-02,-3.6047240747905107e-03,-1.3565931089587480e-01
2.3000000000000000e+02,5.4301428995462464e-01,4.6136003845501350e-01,4.6705767195803943e-01,4.0641675323617465e-01,5.0067371903719138e-01,5.1732487550405837e-01,5.4194914697596530e-01,4.1381570862828654e-01,4.8315187879429311e-01,5.5634803152181700e-01,5.3154701040772001e-01,4.6511886681042813e-01,5.9378380869252234e-01,4.6843953969451924e-01,4.9795367640078436e-01,5.6425544702025932e-01,5.5986945453801540e-01,5.1304184024693977e-01,4.3695482615316045e-01,6.1707856494333405e-04,5.7143731347078421e-04,6.0661952234642325e-04,6.2713927118994341e-04,6.0336648175178347e-04,6.4381451188225743e-04,6.3023527709712643e-04,6.6058379254198632e-04,6.1059966076654746e-04,6.5251346584044398e-04,6.8188353288550373e-04,6.5557304119899192e-04,6.7374564863927392e-04,6.2882857028662142e-04,6.0369729425179528e-04,6.5168991148915737e-04,6.2402346936106154e-04,6.0030413933944023e-04,6.5875916718162127e-04,-1.6065245802927282e+00,-3.9753634384354086e-02,-9.0439196132052757e-03,4.0049398686292648e-02,7.4929930926614929e-02,1.1260983812100278e-01,4.3693779483433559e-02,2.0770816400172976e-02,-6.8035885592010459e-02,-3.2214503287164575e-02,-6.2707059766964335e-02,-2.6766705740755015e-02,1.6261578528187215e-02,4.6489286420481335e-02,8.3662030414544120e-02,1.0769191005621792e-01,6.5354504030779026e-03,7.8812152359830634e-03,-5.2200179734285257e-03,-7.6235193713358740e-02,-6.0072995022864006e-02,1.7022184550796737e-02,-4.8693349352646464e-03,-1.1683361322845087e-01,-2.9777686250120894e-01,-4.8573219135761292e-01,-5.5491331441004377e-01,-3.5425051203574753e-01,-2.9332720163921522e-01,-1.2581051200832860e-01,1.1718916059777484e-02,1.4861874619853666e-02,-1.0588751631068760e-01,-2.1313087428254107e-01,-3.7074377834400707e-01,-5.6814342319633226e-01,-5.5028401457768439e-01,-3.8853232164903773e-01,-1.6314563588970543e-01
2.3100000000000000e+02,5.1793868723060776e-01,4.5599176088365406e-01,4.0416865917220574e-01,5.0715622276273087e-01,4.7119764515656365e-01,5.1474264054712138e-01,5.3332794829050523e-01,4.8899855508658646e-01,5.4404280745819167e-01,4.7170563434167756e-01,5.3251702246999844e-01,5.6445557061698770e-01,4.5016163543564969e-01,3.9373875477148479e-01,5.2675678878504173e-01,4.6030272813706541e-01,4.9008786281380612e-01,4.9287049691120355e-01,4.5281083588128135e-01,5.7975902028274662e-04,5.8951235957258432e-04,5.9641444794326416e-04,6.4884870385771109e-04,6.2879832273072384e-04,6.5681261836064589e-04,6.4387439396752756e-04,6.3702119554156892e-04,6.1186387241093530e-04,6.1206435064575771e-04,6.3686749499768601e-04,6.4105045702032100e-04,6.7217699716203602e-04,6.2700462570494675e-04,6.7927810599055548e-04,6.6821016126374414e-04,6.7434230240631990e-04,6.3124863560621853e-04,6.5803081278806676e-04,-7.6747110681276565e-01,9.2417149599732795e-02,1.0154795015981932e-01,9.3296326220126957e-02,4.1864107847011667e-02,3.1899761943066096e-02,2.1296364671741230e-03,-2.7789154533053306e-02,-4.1409401574377114e-02,-7.6721484720820854e-03,2.4680374521857118e-02,1.7263177776172256e-02,3.7222404047909663e-02,2.1045709952538516e-02,4.5677779447750311e-02,1.5929748520271403e-02,-1.4329120001654871e-02,-4.9487434816697373e-02,-3.8812169700364052e-02,-5.7246897333662616e-02,-4.8469010249796440e-01,-3.9800368867304314e-01,-2.5743573439651612e-01,-1.9236247861265099e-01,-4.0632814557461927e-02,1.1507877872851680e-02,-3.8911238453565034e-02,-1.6874707353675689e-01,-3.7284581599905664e-01,-4.2953080425789381e-01,-5.2217042634250532e-01,-4.7174833472940492e-01,-2.4599727088681078e-01,-7.8583124341058408e-02,-9.2293809261789761e-03,3.2949456496567109e-03,-8.2904959564089609e-02,-2.5602480679953743e-01,-3.6150021254233167e-01
2.3200000000000000e+02,5.4242210667800006e-01,5.6979946247986446e-01,4.8603782095046272e-01,5.6154609047865522e-01,4.1792479532032500e-01,4.8638598816092149e-01,5.0727220584472088e-01,4.8804731491038378e-01,4.9952636720595334e-01,5.3105061527805941e-01,4.6387636509465202e-01,4.7159555260355546e-01,5.0055427290763177e-01,4.2596371996243099e-01,5.4084138423716932e-01,4.9456056430122558e-01,5.2855813813331198e-01,4.9584821640783883e-01,5.0550970817928775e-01,6.2873946851903521e-04,6.0844889012318093e-04,6.4181786017929903e-04,6.3790387591157276e-04,6.4870317766310172e-04,6.6658710014691860e-04,6.0530992932184902e-04,6.4493277751090275e-04,6.0678708685779257e-04,6.7280628675827139e-04,6.0831571382657273e-04,6.0495872896900273e-04,6.2713058966760765e-04,6.6117367527372445e-04,6.4635557343276345e-04,6.3187881107427892e-04,6.3016218489789341e-04,6.2930127826555467e-04,6.8786920294597017e-04,-2.0874240151910075e+00,1.4465282305309302e-02,9.9806382269918004e-02,8.0522989609477236e-02,8.5861371346140913e-02,5.0435781329127849e-02,2.0911978815263410e-03,-4.7763967447878031e-02,-8.2108245536005597e-02,-3.1031723413121881e-02,-8.7182402186414265e-02,7.5298524304656667e-02,1.1643332653576977e-01,9.8341409682234371e-02,6.3822997997675657e-02,2.7429658988609162e-02,-2.7668211277642740e-02,-6.5293292550450133e-02,-6.9065854368943747e-02,-1.2133363513910922e-01,-5.6451975405380495e-01,-5.3476238015548461e-01,-3.4128545589595660e-01,-1.9100401527083477e-01,-2.0147131518655215e-02,3.3772225460637628e-02,-4.2630170504764919e-02,-1.7262889784319668e-01,-3.7515343542793289e-01,-5.0612821445028544e-01,-4.6692358157685021e-01,-3.7796439045223451e-01,-2.5378169699052933e-01,-8.5400163385429551e-02,2.0402134204289268e-02,1.5981408640897143e-02,-1.0630930891153412e-01,-2.7431851590264955e-01,-4.0123296285443644e-01
2.3300000000000000e+02,5.1893347318619132e-01,5.6416737231778924e-01,3.9365930194109960e-01,5.3692968891770743e-01,5.4418874762121183e-01,4.5281291063785850e-01,5.4699183388403394e-01,4.3486298491666064e-01,4.7247582579443176e-01,5.5618008279602982e-01,4.8633363658524242e-01,5.0475842033004947e-01,5.3088625622989671e-01,4.6676336431486853e-01,4.3940431446713196e-01,5.8332911548845168e-01,5.6288569355985829e-01,4.4235277003675316e-01,4.5383368106578942e-01,6.2305619906154110e-04,6.6260717503049233e-04,6.1749980439088634e-04,5.9430421531839249e-04,5.7627110724052944e-04,6.6902981406600039e-04,6.3804879762720322e-04,6.4348472451684034e-04,5.7612501664456531e-04,5.6541589583629717e-04,6.1356470765882892e-04,6.7444637000296846e-04,6.5747740966769924e-04,6.2576974995743185e-04,6.2301605496800758e-04,6.0053906793546387e-04,6.4629316802158681e-04,6.5492674992019214e-04,6.2165419718871438e-04,-4.3966732847908591e-01,8.6064911419825307e-02,6.1315462096533935e-02,6.2026680347493368e-02,-8.6291725431841826e-03,-3.6239157952255852e-02,-6.6028417122776517e-02,-6.5354784473115046e-02,-4.0793098898816993e-02,1.1459036053373950e-01,1.6780925854442685e-01,1.0154265150941200e-01,5.5149906641460689e-02,1.9889235092218627e-02,-3.2017730744460238e-02,-5.8047538109562424e-02,-4.9923829181786061e-02,-5.2416845641722887e-02,-3.0420077123949341e-02,5.1861628103111457e-02,-3.7609524816684115e-01,-2.4774667095606162e-01,-3.7860545809564883e-02,4.3776595459732448e-02,-3.6256643187737581e-02,-1.1011895223456136e-01,-3.5665921011007740e-01,-4.0727796357664658e-01,-4.4281974742599317e-01,-4.2955975743108610e-01,-2.4404174236991594e-01,-1.3700348644452021e-01,3.6417200366400948e-03,-4.6443304757559645e-04,-7.3745793582880026e-02,-3.0627760283508110e-01,-4.3700396262780217e-01,-4.2836017610792254e-01,-4.3070248662013810e-01
2.3400000000000000e+02,4.6246553758377851e-01,5.3963046192287656e-01,3.7855902572120564e-01,4.6262715793362696e-01,4.7551746935760986e-01,5.5920960218267712e-01,4.7139693144196693e-01,5.0915734030479909e-01,5.1591407929228994e-01,5.5237968981274488e-01,5.0096705235277128e-01,4.8483514376494224e-01,5.2399017851350371e-01,5.6728467396154880e-01,5.2560134813892412e-01,4.4918827525032723e-01,4.3445336828388786e-01,4.7261359680280074e-01,5.5671799388943632e-01,5.9327209285828437e-04,6.7517504642421384e-04,6.4062279207729902e-04,6.5106047224837199e-04,6.3676275621599090e-04,6.2946265102856343e-04,6.2803884506608908e-04,6.0025894224517218e-04,6.5137973543537189e-04,6.3519447105208824e-04,6.1319988019279412e-04,6.1329136871814095e-04,6.0263172382941704e-04,6.3615161509186465e-04,6.3261019966980741e-04,6.1409285825082946e-04,6.3323246576313971e-04,6.4354325642340866e-04,6.5320995499520637e-04,-1.5614660093802513e+00,2.8733373458322831e-03,7.0985954669922080e-02,1.0700024288823329e-01,8.2733898398856809e-02,5.3257529497585665e-02,-2.3775534874204141e-03,-6.1676384222053571e-02,-6.8288000365512858e-02,-8.2579046489783536e-02,-2.3997798415109628e-02,4.2197738414628816e-02,1.0432626074141638e-01,1.4281136762051005e-01,8.1063806112169345e-02,2.4538327147993755e-02,-1.3115923902518034e-02,-8.8998311165155997e-02,-9.9351989080176395e-02,-5.5944570087618217e-02,5.1716160243131526e-02,-5.2957844776102547e-02,-1.4746024157297200e-01,-3.6360039090688190e-01,-4.8727878954046844e-01,-5.9639795746413427e-01,-4.0168468440349159e-01,-2.7189979023845012e-01,-5.0169138843259020e-02,5.0078193369884616e-02,3.7113697448631910e-02,-7.9709124634064210e-02,-2.6890049253935899e-01,-5.2857823384933056e-01,-5.6688586735909041e-01,-4.4074655414227948e-01,-2.9124649958411908e-01,-1.2919672598421528e-01,1.8689211289668606e-02
2.3500000000000000e+02,5.3212901041621219e-01,4.8050152197671747e-01,4.3609391714446810e-01,5.0172018181634837e-01,5.3872333104467562e-01,5.2522003835610587e-01,4.6428976631775587e-01,4.9022800540042039e-01,5.1090951580119459e-01,4.8316563221778491e-01,5.2461841285473076e-01,5.1936560576214086e-01,4.9541158603170227e-01,5.2675185877567388e-01,5.5316860654110511e-01,5.1070171117582641e-01,4.3292042408460979e-01,4.5110667223990064e-01,5.3498188571018290e-01,6.2224348724560343e-04,6.7410952403532370e-04,6.4947170675210594e-04,6.3016526097801786e-04,6.2740601402609024e-04,6.5442022661955771e-04,6.6095425371192251e-04,6.4284299986498651e-04,6.3056298331651717e-04,6.3585079005361821e-04,6.4474899942020512e-04,6.3268259859094154e-04,6.3236055635803635e-04,6.3429533586466160e-04,5.8159211683672641e-04,6.5730620077157013e-04,6.6687246161061930e-04,5.7160980120111288e-04,6.5837392020905020e-04,-2.5014932202185571e+00,-7.2936050088401316e-02,-1.1006075872899146e-01,-6.9185135842531054e-02,1.6932815150028091e-02,7.5846207980845293e-02,7.2305427423202673e-02,6.6252533681421255e-02,3.2223384405227762e-02,-1.8199504125959720e-02,-8.0378280475912334e-02,-8.9105937295386184e-02,-6.6514561414265927e-02,-9.1710985472559514e-03,4.2827459800776069e-02,1.4935856063047481e-01,6.2778349185776960e-02,5.0163283749071752e-02,-6.3256910820541634e-04,-4.3446542363767549e-02,-1.5219121074494524e-01,-2.8280854369455710e-01,-4.0901050102348790e-01,-5.2399036087891204e-01,-5.0699995046699087e-01,-3.6986493512358720e-01,-1.4883580634617033e-01,-1.1366398044998505e-02,2.2432886659373708e-02,-6.2521030130824329e-02,-2.2612764061236135e-01,-4.1605856226922810e-01,-5.0428541120695058e-01,-5.5355075367913287e-01,-3.9062761691965875e-01,-2.4115576557903751e-01,-7.3540070921751521e-02,1.9053943312030697e-02,1.3987041302954140e-02
2.3600000000000000e+02,4.8651554143689102e-01,5.0270403667921992e-01,5.3783872965089297e-01,4.4749376022613196e-01,4.9651052475102520e-01,4.7472199711178126e-01,5.2848672275327180e-01,4.0162315165238549e-01,5.4752979544295555e-01,4.5726019944106544e-01,5.3070048040094109e-01,4.8323293915248738e-01,5.0757654039973821e-01,5.2144966032940376e-01,5.5270686780928679e-01,5.9950984730324375e-01,5.3507556342017337e-01,4.9998317992718266e-01,5.5370485228401756e-01,5.8970566736619491e-04,5.9631075178551564e-04,6.4571974494777339e-04,6.2967402560249581e-04,6.1518464727792295e-04,6.6931520372127593e-04,6.3774693265565292e-04,6.5392625596183049e-04,6.7128632147037050e-04,6.3654693587395265e-04,6.6093929588413494e-04,6.5126794576013814e-04,6.0914244936917795e-04,6.6850031769397859e-04,6.0860256154316459e-04,6.2966887376905202e-04,6.0161151116896626e-04,6.0751203182187645e-04,6.1949782234473820e-04,-1.5793490801129759e+00,7.6098233714461117e-02,9.5064067284766907e-02,3.9981468358263328e-02,5.7651632356936489e-02,3.9422930031562942e-02,1.0131928851464522e-02,-2.0005996859140396e-02,-4.3732119481276754e-02,-6.7716571017228944e-02,-9.5226893037647642e-03,-1.9443471943603186e-02,3.0179568621946373e-02,8.3983152432409724e-02,3.5496209749297236e-02,2.3257222814265788e-02,-7.0715686639744035e-03,-2.3586935071762127e-02,-1.4117893520904090e-02,-4.7735186914366068e-03,-4.5622437516712466e-01,-4.5159915118553329e-01,-3.9584969080408428e-01,-1.7219165338033804e-01,-4.8705818045391425e-02,7.6854773656265252e-03,-2.8349495861945684e-02,-1.1854600434624274e-01,-3.3327123794002489e-01,-4.1297666975026459e-01,-5.2459497523749121e-01,-4.1637891623480527e-01,-2.7110286326958999e-01,-1.3873519932872114e-01,-5.0799950912505665e-03,9.0765599480846504e-03,-9.6050420284043980e-02,-2.4535459930419279e-01,-4.4185815917252569e-01
2.3700000000000000e+02,5.0513754710137693e-01,4.7243431816928888e-01,4.4159162508685923e-01,4.8344091607243456e-01,4.8539328887406558e-01,5.3792424564128050e-01,4.8792460111334107e-01,4.6032786142975607e-01,5.4864376494842482e-01,4.7738623302351529e-01,4.7537990924124929e-01,5.7225860527949357e-01,5.2398997400009995e-01,5.2491071860211014e-01,5.0274477119969052e-01,5.4857549144166251e-01,5.0384079341982002e-01,4.5410563149894423e-01,4.8655742953797898e-01,6.6091828999019226e-04,6.3825897667961300e-04,6.8476347281135237e-04,6.6456830319648131e-04,6.7413242474740221e-04,6.6579297319163569e-04,6.7705585296555450e-04,6.3598443732201164e-04,7.0594156437262521e-04,6.1950280526349496e-04,6.1009674376246250e-04,6.6605804435180096e-04,6.5197233645738378e-04,6.3641011580168455e-04,6.5674679571215051e-04,6.2143021504270182e-04,6.3578522110993834e-04,6.6994935475848017e-04,5.9004421874712877e-04,-4.2965493770297565e+00,-2.9525811129360591e-02,6.1047966681826438e-03,-2.5640733980480945e-02,-3.0734357281403391e-03,6.3276495154696022e-05,-5.0762141157179030e-03,-2.2819465428369767e-02,4.7733266228533466e-03,-9.8581572238742865e-02,3.8370692401201723e-02,4.7830265970105756e-02,-1.9585365329533033e-02,-1.3464509507343791e-03,1.4386438706992521e-03,-1.4344738730187601e-03,4.6894150784737576e-03,2.1253558912803783e-03,-4.0319752869777403e-02,8.3338672851596129e-02,-4.7512051715159487e-01,-3.3666672916154994e-01,-1.6905418487311863e-01,-5.6531822778538299e-02,-2.0884716178670715e-04,-4.9294630599661104e-02,-1.6912013744985188e-01,-3.0980948562131516e-01,-4.7716957407573091e-01,-4.6624140015438797e-01,-3.9373781035578759e-01,-3.1954722778948508e-01,-1.2680506511486556e-01,-1.7432586041365994e-02,-1.0508517611640400e-02,-1.1568586533172720e-01,-2.6213699388932810e-01,-3.6566013861261126e-01,-4.5880204435633232e-01
2.3800000000000000e+02,4.5267805923715632e-01,4.4936895476368965e-01,5.5982485354232203e-01,4.5213217783295179e-01,4.5966316536637802e-01,4.0485390851723058e-01,4.5498766163305587e-01,5.0551518543662777e-01,4.3197541351348639e-01,5.2183757475464254e-01,5.1836894670577738e-01,5.3197016859970703e-01,4.5967993951406128e-01,5.8381320822479710e-01,5.6536985728289701e-01,4.9069978565786887e-01,5.4388245938070190e-01,5.0202998565662316e-01,5.7519061759817902e-01,6.2495065179676086e-04,6.7316541956413591e-04,6.3669946912867711e-04,6.1862806143729153e-04,6.2041755683755269e-04,6.3964968616184918e-04,6.7633739538329278e-04,6.0244103349430065e-04,6.1955595080469261e-04,6.0352951128232941e-04,5.9333801629814047e-04,6.1407391141056337e-04,6.7419711072397260e-04,5.9557958955807255e-04,7.0242523771900226e-04,6.3862313548202192e-04,6.4661921543667346e-04,6.1144756471831333e-04,6.4096335895917774e-04,-7.9287968916751250e-01,3.0871758371908697e-02,-4.7450196882792284e-02,-6.0425869863323101e-03,-5.9315663492043313e-04,-3.4756518774159417e-03,3.2457714294054085e-03,-3.8505354460482977e-04,4.5809025128740188e-02,4.1196219546790758e-02,6.6757513850213002e-02,7.1187675976247533e-02,2.2678319222535492e-02,-3.4060624654053129e-02,3.2517011305799315e-04,-1.1635730157166790e-03,8.2243918342328470e-03,1.1765748930692155e-02,4.8143922737331479e-02,1.2787521042056937e-02,-4.3119649961731454e-01,-3.6427232230629158e-01,-3.1214067686136104e-01,-1.1081732043116688e-01,-1.7417732811608744e-02,-6.7534805525681918e-03,-8.8234251682806075e-02,-2.3796325443470323e-01,-3.3248284236897518e-01,-4.8682926090393153e-01,-4.6446393808796671e-01,-3.7586167556113992e-01,-1.7454861178656245e-01,-7.3275632672675783e-02,1.0697797092618089e-03,-4.0088938724203160e-02,-1.8262842593763651e-01,-3.1657615962021879e-01,-5.1782652921161798e-01
