Runs,n01,n02,n03,n04,n05,n06,n07,n08,n09,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,tau01,tau02,tau03,tau04,tau05,tau06,tau07,tau08,tau09,tau10,tau11,tau12,tau13,tau14,tau15,tau16,tau17,tau18,tau19,maxFreq,dn01,dn02,dn03,dn04,dn05,dn06,dn07,dn08,dn09,dn10,dn11,dn12,dn13,dn14,dn15,dn16,dn17,dn18,dn19,dtau01,dtau02,dtau03,dtau04,dtau05,dtau06,dtau07,dtau08,dtau09,dtau10,dtau11,dtau12,dtau13,dtau14,dtau15,dtau16,dtau17,dtau18,dtau19
1.8300000000000000e+02,1.9449838415594101e+00,1.5145411446942587e+00,1.7316436416036449e+00,1.7052975241507673e+00,1.9029623371113082e+00,1.7921262404363174e+00,2.0381831283841456e+00,1.7611095123235900e+00,1.8488185543327915e+00,1.8263393869483593e+00,1.8225419501849422e+00,1.7921398068466714e+00,1.9447460858963155e+00,1.8450564987889300e+00,1.7611708758639555e+00,1.7213861134560697e+00,2.0291604239518262e+00,1.5257017927237122e+00,1.8324925610684359e+00,7.5775399439578089e-04,7.5656549997623994e-04,7.6054854068382876e-04,7.2562049009282966e-04,7.5120455996854115e-04,7.3955779691622079e-04,7.3665338814227189e-04,8.2368145753672535e-04,7.1548804395146271e-04,7.3314622835741539e-04,7.4301168832632976e-04,7.1256124764056583e-04,6.8318469209497051e-04,7.2744033403409703e-04,7.2190921048340996e-04,7.3101412460169115e-04,7.3437798398578731e-04,7.1511568743640966e-04,7.1683926229797179e-04,5.2473765993731263e+00,6.0315744043748509e-01,1.3761373915954778e+00,8.2067161066845529e-01,8.0528983392724740e-01,1.0443261828640971e+00,1.3074312903427199e+00,-2.2651272946205836e-01,-6.0305386462289334e-02,3.1968090041800679e-01,5.9196780899384294e-01,1.6717949291589207e+00,1.2841423711051903e+00,1.4335822191569036e+00,1.2065017163109815e+00,4.5164831785626802e-01,-7.5722539349953877e-02,-8.5265732252537418e-02,3.0586152544032075e-01,6.3717986353850620e-01,-2.6303142242056765e-01,-5.2942496964192287e-01,-1.6601166032970127e+00,-1.0173845934602355e+00,-1.3204660076482355e+00,-1.3561932874495142e+00,-1.0258003992902331e+00,-1.9918386051642756e-01,-7.2239951798280799e-02,-2.5680574200492856e-01,-5.0522804251329489e-01,-6.5299710261257360e-01,-6.5026917894783764e-01,-1.1692737293955702e+00,-8.7182535946084272e-01,-7.4719400089406918e-01,-2.2410053990284950e-01,-2.0160718072759209e-01,1.3819243971369133e-01
1.8400000000000000e+02,1.7769375936659806e+00,1.9121209784599442e+00,1.7223324209048418e+00,1.6131654421413215e+00,1.8765414366322362e+00,1.9096676770772483e+00,1.8833217185661892e+00,1.7745286957429405e+00,1.8627917071341178e+00,1.6753087519720582e+00,1.8033590191718065e+00,1.7919213413565065e+00,1.5538585768491375e+00,1.5550193941509391e+00,1.8968129235400892e+00,1.9682565597255328e+00,1.7266306466216887e+00,1.8314827827928157e+00,1.6228402399515351e+00,7.4206128355580429e-04,7.2970919562327446e-04,6.8765533950008138e-04,7.9620719944402277e-04,7.3088055363138916e-04,7.1848197937068794e-04,7.3565430978007364e-04,7.4114578335224041e-04,7.2830127724671299e-04,7.3093917944471885e-04,7.3074740562844892e-04,6.9698400095929752e-04,7.0470569555936577e-04,7.2860606893315803e-04,7.3517404025879153e-04,7.1649823053209329e-04,7.3972713157775089e-04,7.3006095462023555e-04,7.0240598434049770e-04,2.9248271319767714e+00,9.4116608195804474e-01,1.3438397536980062e+00,1.5064153844335237e+00,8.2208218410428913e-01,7.1343328400530481e-01,2.7932722357348894e-01,9.8385037894388461e-03,2.1865371735430017e-02,3.3211006833511192e-01,7.5546185662744847e-01,1.1792113880915167e+00,1.5228035947778551e+00,1.3235771851860534e+00,9.0298195454252550e-01,4.8089869508771699e-01,1.1380590247966893e-01,-1.5559641575180194e-02,1.5502087524765784e-01,6.0612689978256640e-01,-1.4262936796072267e+00,-1.6656451782282033e+00,-8.1697985221396152e-01,-1.3486058203504570e+00,-5.0595895206839714e-01,-4.5096242740072512e-02,4.1677065798495505e-02,-1.9158922182072047e-01,-6.9495476928693733e-01,-1.0944504884591311e+00,-1.5461835887187192e+00,-1.1233749930283921e+00,-8.0630967991268676e-01,-6.2602682815438015e-01,-3.1349836282501542e-01,2.9620907060490254e-02,-2.8795530848668704e-02,-3.9286545927552652e-01,-6.6241058149785204e-01
1.8500000000000000e+02,1.8308049425530697e+00,1.5847689563235852e+00,1.8365039219375401e+00,1.9278915162378318e+00,1.8851428922203042e+00,1.8778912924321980e+00,1.7383858658439835e+00,1.6253825284066721e+00,1.5801169908899608e+00,1.7737818568652290e+00,1.7516006132606323e+00,1.5721727931286253e+00,1.7284143475765468e+00,2.0065754653099073e+00,1.7863510064932184e+00,1.6622292029581833e+00,1.7326654842485685e+00,1.8119520846694164e+00,2.0638000640631247e+00,6.8212145859500360e-04,6.9758479879222530e-04,7.2292548597065068e-04,7.1712416575584522e-04,7.5607798167635215e-04,7.0574696073135790e-04,7.7255289215362303e-04,7.3207934530492914e-04,6.8065833620399065e-04,6.8533397463931369e-04,7.2299907095203428e-04,7.6075043353389491e-04,7.5935345909017250e-04,7.3386149238739262e-04,6.9428304154897625e-04,6.9440837638118369e-04,7.3309238464332128e-04,6.7955471536626814e-04,7.7920822398603261e-04,5.8532159623165851e+00,1.2253316148402860e+00,7.4942780425857336e-01,3.1437635783504447e-01,4.4312669089663359e-02,1.6476512598728732e-02,2.8735041812666395e-01,4.8740430358407139e-01,9.9271289588642730e-01,1.4124655018932231e+00,1.3880288181056244e+00,9.5085725870802662e-01,4.4665835385870878e-01,1.4739880427327989e-01,-3.7684877440824494e-04,1.1450071379925930e-01,4.6549853305322131e-01,7.8603542608135513e-01,1.3306822852499067e+00,9.2303210674771208e-01,-8.5936416560628004e-01,-5.2946227402372870e-01,-3.1270156242158009e-01,-2.2520364240108393e-02,-6.8046503542973369e-02,-3.7429638233277274e-01,-1.0898677418325065e+00,-1.2449802948566457e+00,-8.6817632904967468e-01,-9.5139653311093753e-01,-1.0010545938854420e+00,-5.9206881886098017e-01,-1.7605817514976252e-01,3.9363428072647366e-03,-1.5687594423496876e-01,-4.6243214057994919e-01,-1.1432553703727422e+00,-1.0067587412621037e+00,-2.4722568063850758e+00
1.8600000000000000e+02,1.9384111383530462e+00,1.6234796945806986e+00,1.5237801901216539e+00,1.8876409680207309e+00,1.6959264226057762e+00,1.7842449924530428e+00,1.5024634440859606e+00,1.7490630465977670e+00,1.8192213805870237e+00,1.9183982494693346e+00,1.5926294916276338e+00,1.6613733860411177e+00,1.6851949174811256e+00,2.0242749617427211e+00,1.7415933107631096e+00,1.5498127803047848e+00,1.4843837978920598e+00,1.6985866194233656e+00,1.5526848047266615e+00,7.0827230743316500e-04,7.2958069983494690e-04,7.9264102669722339e-04,7.0757128974893008e-04,6.9992935062987665e-04,6.8857956161744237e-04,8.3014535172196873e-04,7.2433807081316581e-04,7.4891780700121399e-04,6.8734341112453208e-04,6.6756142923627619e-04,7.8165868249692927e-04,6.9675491362403976e-04,7.1194607688984928e-04,7.1218500926857576e-04,7.2023810477180386e-04,8.2618107352288878e-04,7.1411172858014199e-04,7.5332710772813623e-04,-9.8495485182851787e+00,7.7279257126861012e-01,2.2787254394529555e-01,4.1164867070619948e-03,1.5149478649334469e-01,6.1866102996077643e-01,1.2497665586863604e+00,7.1716792682252617e-01,1.6864448060260884e+00,1.3511814529465482e+00,1.0960215917066307e+00,4.6141085441320229e-01,5.3905095498407718e-02,3.7880965919612208e-02,3.8885401032473510e-01,9.2197806189631137e-01,1.3761639099385548e+00,8.5835203122996973e-01,1.6810581904280752e+00,1.1137650197667881e+00,-5.2261438021616868e-01,-1.2997116627389005e-01,6.2485110419174816e-03,-2.0420161206402554e-01,-5.3846003211788229e-01,-8.8215947258163396e-01,-2.1909362839522828e+00,-1.6952876933373773e+00,-1.7789456201455778e+00,-5.7774392914211603e-01,-9.4037709175154305e-02,-4.6484057492079955e-02,-4.6073671100543834e-02,-4.5388631164655635e-01,-8.4221781015969555e-01,-1.1944834508170743e+00,-2.2608294063530820e+00,-1.3442565851562449e+00,-1.2180400545958037e+00
1.8700000000000000e+02,1.7072264757393667e+00,1.6284043738838185e+00,1.9394668512450217e+00,1.4882138689594326e+00,1.3585573538367028e+00,1.8166632259334483e+00,1.6915510877335367e+00,1.7302277122334786e+00,1.8184893370341739e+00,1.5565500467511653e+00,1.8136960453798787e+00,1.9470773818526601e+00,1.7345075498775393e+00,1.5714226046474014e+00,1.6779589738846481e+00,1.9501015590786945e+00,1.6483851684027109e+00,1.7496084690824361e+00,1.6681454515426613e+00,7.3924034581147565e-04,7.4116294733530890e-04,7.6299902911026963e-04,7.2320267177083909e-04,7.3649794946815494e-04,7.2364985131743976e-04,6.9239815741932117e-04,7.6005493466575660e-04,7.9417968756510197e-04,7.6868126083872812e-04,7.1002150348160441e-04,7.1303965402867904e-04,7.4534216272988932e-04,7.8370405143393944e-04,7.2688170514708717e-04,7.1959042545419888e-04,6.9202900468279911e-04,7.1724669234907775e-04,6.7885130686856784e-04,-5.2882785322989694e+00,1.4843589459800910e+00,1.6945126555256707e+00,1.4519074849062008e+00,1.1482392379136286e+00,4.8363501736758963e-01,7.0368750826332871e-02,-1.1631880258988758e-01,1.3712176549773858e-01,6.4677967603898878e-01,1.1412055975767998e+00,1.7343320966034526e+00,1.8672930064411730e+00,1.3240191627517106e+00,5.3840465064070031e-01,2.6820296472607197e-01,-6.5494941914323590e-02,-5.5699587164781406e-02,3.5761794858757412e-01,9.2795229900133336e-01,-7.5089030637798260e-01,-1.3484572232158598e+00,-2.4604087265345242e+00,-1.3541861916266384e+00,-9.8706313345076069e-01,-6.9832243188017173e-01,-9.2034166954135799e-02,2.4538595244649741e-01,-1.6570917793501394e-01,-5.4451210562689312e-01,-6.0422877368182526e-01,-1.3048011906491297e+00,-1.7954219346805189e+00,-1.5348473949572394e+00,-8.6952998046285757e-01,-3.4716222785391437e-01,1.3771769946657741e-01,3.0520256011357105e-01,3.3965491397225378e-01
1.8800000000000000e+02,1.7775271847012910e+00,1.7949547225605640e+00,1.7684653497056431e+00,1.9235747219980310e+00,1.5296870219689325e+00,1.8622837882428540e+00,1.9621223236736427e+00,1.5739738033220156e+00,1.7197854075089576e+00,1.6163639824248448e+00,1.6243967154901213e+00,1.7354642254326365e+00,1.6758643957108887e+00,1.4165429270243921e+00,1.8096301518973967e+00,1.9927860704287341e+00,1.8824325660828447e+00,1.7100135903937601e+00,2.0066227543329549e+00,7.3421128556298886e-04,7.0806494741931748e-04,7.4097538298927435e-04,6.7868188466907019e-04,6.7773369417102852e-04,7.3310226864580787e-04,7.5516073060217777e-04,7.1516203416794493e-04,7.6461708188177088e-04,7.3374282278520033e-04,7.0859190994810120e-04,7.6994518205338383e-04,7.2227298038444771e-04,7.4540409071756179e-04,7.3462387182160558e-04,7.5572001541855693e-04,7.2549318954244827e-04,7.3949753066297329e-04,7.1026306806799930e-04,1.4640716057424958e+00,8.2652951483019876e-01,1.2967556275444991e+00,1.2908395872202050e+00,1.4512651309583902e+00,9.6092594059626890e-01,3.6299079675394808e-01,2.4417749600047500e-02,-7.6426220907421794e-03,2.2362840756962044e-01,6.4978817060357130e-01,1.1546845091192637e+00,1.1758234286229907e+00,1.4180357668092114e+00,9.8571496343069498e-01,6.4901373786341310e-01,1.9348446800293573e-01,3.0634266234841334e-03,6.4591576087735803e-02,4.1849596033038949e-01,-7.6132400694817193e-01,-1.0242740813293238e+00,-1.7018045768146806e+00,-1.0803814367577047e+00,-7.1177497851238059e-01,-8.0960605486346537e-01,-2.9028627124283446e-01,2.7152411874453719e-02,-9.2833508213985283e-02,-3.7317453394081213e-01,-6.3690696872065189e-01,-1.7700920502683459e+00,-1.3707560166942301e+00,-1.1748729000782276e+00,-1.0401640886392727e+00,-5.9657636142240733e-01,-8.0804346769269841e-02,9.3666661094005121e-03,-1.9583864840910792e-01
1.8900000000000000e+02,1.5550999652114195e+00,1.8643351243354640e+00,1.7483411825466149e+00,1.7165470134933769e+00,1.7328107087353246e+00,2.1193581877738796e+00,1.7487698239723539e+00,1.6024912394135027e+00,1.7080347284858959e+00,1.8372816274404529e+00,1.7849738848367422e+00,1.7384374442787980e+00,1.7385736165936205e+00,1.6699616686306911e+00,1.7911121697270540e+00,1.7128542034822472e+00,1.8634102429299586e+00,1.6765541780644817e+00,1.6772484397298630e+00,7.3048407420183944e-04,7.0043832147647343e-04,7.2947345170523432e-04,7.9725251634874385e-04,7.0033436194109043e-04,7.8432797966953172e-04,8.1423701127377043e-04,6.7065485815367423e-04,6.9502278967753940e-04,7.0805151608570489e-04,7.4887428066324434e-04,7.1585365969805109e-04,7.4407971878294042e-04,7.3567924664937935e-04,6.6906014501596329e-04,6.9374627202171198e-04,6.9182517215386188e-04,7.8273317657717983e-04,7.1995044061746690e-04,1.0924493126252555e+00,3.1201885675180563e-01,5.6809542181568418e-02,8.3356510138798967e-02,-1.2020723090255814e+00,-3.6539260483969827e-01,1.2206136656978117e-01,1.0427273875457388e+00,8.6260721698927512e-01,1.3086849448562532e+00,2.3847176500169098e-01,-3.7542338038321077e-01,-3.8027062121415156e-01,-5.6813589632831452e-01,-8.4818872569947246e-01,-1.8766032705563873e-01,-4.2207001227367869e-01,2.3498669032839814e-01,3.2485041745466958e-01,1.0859912968896879e+00,-2.0343028501734750e+00,-1.4853178322837834e+00,-1.6500433908106515e+00,-1.2752991351838716e+00,5.6257414970950492e-01,-1.3787549362209717e+00,-1.6555186790334631e+00,-6.0492227516029118e-01,-1.9644233117954712e+00,-7.9863717528105838e-01,-1.8991265207102259e+00,-1.2282983745670606e+00,-1.0910331136315676e+00,-8.7403156578957919e-01,-1.0290012424363226e+00,-1.6057863863050414e+00,-1.6745638913295835e+00,-1.8921710549513193e+00,-1.9038290461903529e+00
1.9000000000000000e+02,1.9677061557830169e+00,1.5235730284725471e+00,1.7566238824242224e+00,1.7870373955036416e+00,1.7651052697053857e+00,1.7002498709516853e+00,1.7963013020650522e+00,1.9280591347723965e+00,1.9512756290607589e+00,1.4534626044739347e+00,1.7403647880824897e+00,1.7810296428388908e+00,1.7125039023914992e+00,1.6018507218392875e+00,1.8050410603179574e+00,1.7579063460766611e+00,1.7754899566762694e+00,1.8452698197156132e+00,1.7717669833055831e+00,7.1147616771263962e-04,6.8004058398010193e-04,7.0316263317019858e-04,6.9616114823608881e-04,6.7906368807246168e-04,6.7380336621406759e-04,6.8965624933210474e-04,7.0000590656123739e-04,7.4337156497210561e-04,7.3377673494912543e-04,6.9883481326989811e-04,7.5931939362459640e-04,7.5129792991499792e-04,7.7649531296952669e-04,6.8664360032134951e-04,7.2650435131124387e-04,6.8544932145963981e-04,7.5504934380254518e-04,7.2286045399408449e-04,5.5508883913112497e+00,1.6383489631621728e+00,1.5075685366738867e+00,9.5348207729273327e-01,3.6233687872311293e-01,-9.0859832546641428e-02,-2.9314056071427785e-01,-5.2143840356677629e-02,5.6235015488681483e-01,1.2458312967922325e+00,1.4984895866376746e+00,1.6947711944936827e+00,9.2204737267564951e-01,3.9875604773698115e-01,-1.8936752699261206e-01,-2.0746490658751782e-01,-1.6709150774119053e-01,1.8659013534261248e-01,8.9435499806000962e-01,1.3619510781381905e+00,-1.3020327171986423e+00,-1.1634897862933258e+00,-1.9026785569309368e+00,-1.6054498237494386e+00,-8.9982565398827319e-01,-9.9727690994200202e-02,5.9057431212039546e-01,8.0790309109346481e-01,-1.7646808458948726e-01,-7.2696620012635549e-01,-1.2317339752598855e+00,-2.3824626289581374e+00,-1.9463688190057837e+00,-1.0942973212024754e+00,-5.2619064483394595e-01,2.8561488285561154e-01,6.3753454071502347e-01,3.0014384755361334e-02,-4.4594124748442709e-01
1.9100000000000000e+02,1.5044496641067524e+00,2.0558777025400450e+00,1.8265291574190314e+00,1.7635650164860752e+00,1.6619176205916022e+00,1.6680664046357883e+00,1.6844584871833499e+00,1.7238840612649711e+00,1.3272148788564555e+00,1.6828503209424674e+00,1.6883755638570697e+00,1.9413753100112316e+00,1.8176536791210405e+00,1.6289544426704079e+00,1.7766749508684352e+00,2.0440587619469288e+00,1.8030598996959897e+00,1.6884743274903298e+00,1.9979577318790540e+00,7.3655108783762758e-04,7.5086425213177538e-04,7.4806004699909921e-04,6.8900712299766679e-04,6.9384120524844904e-04,7.5264546725071243e-04,7.2051866059853298e-04,7.2850105580077546e-04,7.1107884626704805e-04,7.6612557867181098e-04,6.8756363415211220e-04,7.4040434117723225e-04,7.2485212876978585e-04,7.8355204501870022e-04,7.1598212122203186e-04,7.2590045928136546e-04,7.7913560840220581e-04,7.0143591849124653e-04,7.1227825184549585e-04,-9.2264062841863570e-01,7.4199214261660984e-01,3.1290936397532221e-01,2.9526227574017128e-02,4.8256862617002128e-02,3.7521798912365512e-01,7.3336528871870144e-01,1.2789859297202000e+00,1.4868185962413349e+00,1.3983457376465225e+00,8.9247094536837324e-01,6.4568430657718778e-01,1.6964269589081482e-01,-9.0724383561280320e-04,1.0658252691531089e-01,5.5981257351955804e-01,1.0684877276290194e+00,1.0883550572993173e+00,1.5464613795090898e+00,1.3353599999099686e+00,-6.7527350688934007e-01,-4.6572614209594576e-01,-4.3693654250276381e-02,-3.2957578444126057e-02,-2.2807338828645385e-01,-9.3152097968562941e-01,-1.1335415359692291e+00,-1.4782188030304511e+00,-8.7831786321768135e-01,-1.3272784068485421e+00,-3.6195876607081345e-01,-2.3333608401010508e-01,-3.5944034415535953e-03,-1.7381071482081012e-01,-4.6286415067431363e-01,-1.1689793352198663e+00,-1.9311172427816103e+00,-1.0109475239161725e+00,-1.1834399383792160e+00
1.9200000000000000e+02,1.8979957176238178e+00,1.5455325479887603e+00,1.6967971847577883e+00,1.7042364236482945e+00,1.3863009705802882e+00,1.6595563529098674e+00,1.6248669320202396e+00,1.5825140480417816e+00,1.6472033402815962e+00,1.9141222424846538e+00,1.7817968116555867e+00,1.7597906445324301e+00,1.9262431097580943e+00,1.7478722991510272e+00,2.0805079014590047e+00,1.5736411511154538e+00,1.9911990076802117e+00,1.7911322740731297e+00,1.8861407131136045e+00,7.4338604046318832e-04,7.5380717358209542e-04,7.1531674361448902e-04,7.1990562024207630e-04,7.0293653028882786e-04,7.4136376979317710e-04,7.3874762037099394e-04,7.0963394171544942e-04,7.2665569075735950e-04,7.0161914507836176e-04,7.2727814396321140e-04,7.5722956728589165e-04,7.7933745308920511e-04,7.6465301278893637e-04,7.3792725213268115e-04,7.0839766108295621e-04,7.7767151212571408e-04,6.9283843769177463e-04,6.9220605464929529e-04,-4.0232126116297744e+00,4.4583405323095349e-01,9.8581014373877451e-01,1.5415476211089185e+00,1.7506309140102871e+00,1.5587536328354190e+00,9.4668948413811904e-01,4.0261024025767256e-01,3.7067849234517780e-02,-7.6689529393547673e-02,1.2565429230448899e-01,6.8733598279635544e-01,1.1748266519617800e+00,1.4491356843393532e+00,1.4482136254656552e+00,1.3302884207533339e+00,7.5323899562107499e-01,9.7569277990317005e-02,-7.7460403424822744e-02,6.3912981573821526e-03,-2.0905237541057886e-02,-5.4053608966597722e-01,-6.7000513581660925e-01,-1.1523561251891579e+00,-9.4566535580042910e-01,-1.4312531568805298e+00,-9.0546514286415913e-01,-4.5510437995943676e-01,-2.1753299606075416e-02,2.7822273906963346e-01,2.2957076240004426e-02,-7.5860370252200937e-01,-1.8403647095155407e+00,-1.7286753832834734e+00,-1.8162005268607118e+00,-7.9189368218379741e-01,-7.8832583483290364e-01,-1.8980114369071543e-01,1.1775338126795987e-01
1.9300000000000000e+02,1.9568443206892601e+00,1.8019441094721638e+00,1.6713927803033786e+00,1.8433382660742696e+00,1.9634233396595773e+00,1.7140838384044266e+00,1.9276416187164902e+00,1.9064915861870411e+00,1.7355576797108885e+00,1.8628616046624273e+00,1.7109515726039444e+00,1.7716679684510166e+00,1.8039920505640203e+00,1.7113706477999289e+00,1.6660072159259014e+00,1.5994667548872226e+00,1.6633832775442423e+00,1.9024030373446830e+00,1.8471088738762211e+00,7.2300081827432830e-04,7.5677756240606804e-04,7.0368573042019526e-04,7.2318010634196315e-04,7.7777812322621322e-04,7.0802129129866941e-04,7.2422776585471030e-04,7.6083884746780829e-04,7.2018243847262625e-04,8.0921450590491415e-04,7.2801335639233178e-04,7.3302203991428179e-04,7.3035810221205443e-04,7.0046150560216472e-04,7.7784602798039839e-04,7.0704391006777805e-04,7.5325421762714446e-04,6.8497002826117847e-04,6.6923575873765637e-04,1.8742260394052630e+00,2.1239648351212281e-01,7.6547535976523307e-01,1.1815614318066991e+00,1.5488291833509749e+00,1.2201580197324091e+00,1.2308625148005348e+00,6.2572727088650026e-01,3.9020404019041166e-02,-1.1102453734146422e-01,1.3175862867420562e-01,5.3421357182337204e-01,1.0843964701745534e+00,1.4940843551247696e+00,1.6491395922191288e+00,1.0745490817143377e+00,9.6723044684665638e-01,2.7676019409561547e-01,4.7854366691524319e-02,-5.7235878259120909e-02,2.3940685323076139e-01,-1.1615949579990570e-01,-1.1192139948157376e-01,-1.0082583989934335e+00,-2.2264709895747359e+00,-1.0976721416255941e+00,-1.2309819108491382e+00,-6.7806893699895454e-01,-4.2111731657357154e-02,1.5069613179541363e-01,1.2847512498304070e-01,-3.3910556163085914e-01,-7.8224305744001299e-01,-7.9333504521272857e-01,-1.8249385387303363e+00,-1.0111759245479135e+00,-8.7162199413626240e-01,-3.6107048662081809e-01,8.0876225050374728e-02
1.9400000000000000e+02,1.8444363427477692e+00,1.5568778115410966e+00,1.7643443499610891e+00,2.0390688221437099e+00,2.0260101943305457e+00,1.7750195073853279e+00,1.5136216473021749e+00,1.6872876192155994e+00,2.0040738143213064e+00,1.6830969066739587e+00,1.7701404189009446e+00,1.5800902697063857e+00,1.7203358872403989e+00,1.7458910954995424e+00,1.9483056617907761e+00,1.9179847895735447e+00,1.6952380221294518e+00,1.7452574959416127e+00,1.6729450123022755e+00,6.7563195188931747e-04,6.9833188018858950e-04,7.4190249432198679e-04,7.5286973143805528e-04,7.3767755743192815e-04,6.6352090449924744e-04,7.6305648933374119e-04,7.4353514882224633e-04,7.3751962016668858e-04,7.4039281550887059e-04,7.0354407871010393e-04,7.6921191993138921e-04,7.2696699895437853e-04,6.8969845758713722e-04,7.5917274597480039e-04,7.6428571155310904e-04,7.0582068712585254e-04,7.1092946785998438e-04,7.6251127836256098e-04,1.5086339172692838e+00,1.6134813500823242e+00,1.1700484474630457e+00,5.4740205102099537e-01,1.2685000472245633e-01,-4.1491490243572571e-02,4.1045362442204691e-02,4.0430173697814098e-01,8.8333733128109770e-01,1.3355508821089046e+00,1.3912044227737397e+00,1.4027470585098456e+00,6.5476955901644374e-01,3.9010364449865165e-01,7.9194281799033206e-02,-1.9411745766362287e-02,2.2266801869008646e-01,6.7083126698008755e-01,1.1632345413570278e+00,1.2145982419831114e+00,-8.9871841035815692e-01,-1.0142840016769128e+00,-1.1653963893909491e+00,-7.1907420218231266e-01,-1.1285769718760719e-01,1.2468984045277409e-01,-1.5963419675024682e-01,-6.0107502375394972e-01,-1.3645047751698058e+00,-1.5026189648104094e+00,-1.2563411360133614e+00,-1.3561524667693448e+00,-7.8060097274956775e-01,-2.6795856511441229e-01,3.6135745729026780e-02,-4.4658020614818383e-02,-1.5650606277617385e-01,-6.2363252673058867e-01,-1.5708837102224038e+00
1.9500000000000000e+02,1.8530334942376054e+00,1.6865166688427591e+00,1.6774215880009249e+00,1.6723485372294793e+00,1.8234398681221486e+00,2.0427363824035085e+00,1.8214000818653133e+00,1.7329619108209660e+00,1.5269469921957428e+00,1.6810993757699813e+00,1.7142570814445359e+00,1.7199399420299253e+00,1.7891298557389408e+00,1.5061473333182915e+00,1.9709244845956420e+00,1.6558203569199597e+00,1.7190579866937326e+00,1.7840967674666455e+00,1.7686859034172524e+00,7.3713429024434740e-04,7.5372307239916217e-04,7.2806240986155412e-04,7.1671352362789236e-04,7.4954929814979399e-04,7.6198441590522416e-04,7.1961544607928056e-04,7.3626291236190066e-04,6.9330750280093185e-04,7.2062992211583679e-04,7.0184065175662004e-04,7.8553637778701324e-04,7.0034378623750932e-04,5.9947787427776927e-04,7.8239125435655731e-04,7.1804377344005324e-04,7.0636478349267679e-04,7.9519550344253468e-04,7.1253845135181690e-04,-1.5839327657226596e+00,1.2614809361544133e+00,1.3607502729051646e+00,1.4024118570876709e+00,1.0844036180124306e+00,4.5207724719276143e-01,4.8376811001560327e-02,-4.9382389954999439e-02,1.2602984122978000e-01,5.3622368678674093e-01,1.0642932204429911e+00,1.5160600213004471e+00,1.0888949089071787e+00,1.4129051557620897e+00,1.0979503302088744e+00,1.0606259359668968e-01,-1.7447290501237944e-02,-2.7289616788550575e-02,3.0292335795323311e-01,8.1371984683720200e-01,-9.9010188248094266e-01,-1.5927994725384309e+00,-1.5344257744409617e+00,-1.3320207079559054e+00,-1.2373126969666970e+00,-6.5092008516565159e-01,-5.1830065794788993e-02,9.7259504006075304e-02,3.1076598627777230e-02,-5.6104051182614967e-01,-9.1110818534190230e-01,-2.2839471007785050e+00,-1.4821497196226829e+00,-2.9191955963625560e-01,-1.1350139372812151e+00,-2.7718494788331327e-01,8.4089193608249957e-02,-7.6491224909602806e-02,-1.4566992012632340e-01
1.9600000000000000e+02,1.8997376499142735e+00,1.9851224032280714e+00,1.5760998084155071e+00,1.4890984036842350e+00,1.6321276722330409e+00,2.0625437976652128e+00,1.5593228077259220e+00,1.6710365136095291e+00,1.6849080971394246e+00,1.9520861448053124e+00,1.8275898063493345e+00,1.6429587784896795e+00,1.8683569653955268e+00,1.8415497157650840e+00,1.7556328889958570e+00,1.3411188542940993e+00,1.7247105147917523e+00,2.1724071730481112e+00,1.9388130451092827e+00,7.2205544646070932e-04,7.5854104504677810e-04,8.0232596396561436e-04,7.4564882221465705e-04,7.4793605984147557e-04,7.1277596459911534e-04,7.2703567313396101e-04,6.7916112654968280e-04,7.4603646522292772e-04,7.0586835956098050e-04,7.1289918810208558e-04,7.3912406197864484e-04,6.7736671936345096e-04,8.0912809964961202e-04,7.7864327970841429e-04,7.3962120227294295e-04,7.5188811687807605e-04,7.4681628027636123e-04,7.2492670509916729e-04,-1.0310817615122208e+01,2.3785522174080143e-01,7.9412311748683351e-01,1.1284502772213045e+00,1.7231464362055249e+00,1.8002793122917637e+00,1.7349432734903303e+00,9.5398217325737278e-01,4.2928369659023247e-01,-3.5992702152043421e-03,5.1116936461426121e-02,5.0162835485423329e-01,1.1132717965267602e+00,1.7941889485229012e+00,1.4700333039741054e+00,1.5117021909816231e+00,1.1750426089918165e+00,5.8598921803820758e-01,1.3187392511326834e-01,-2.0540877443409045e-02,8.6807244059627919e-02,-4.4416536404412454e-01,-1.2272821940939593e+00,-1.0604328295471532e+00,-1.4633870311087094e+00,-1.2753126643616497e+00,-8.3741349854449254e-01,-3.4787553637727342e-01,-1.2339782173853564e-01,1.1632465657385183e-01,9.9675277809296858e-02,-3.6650687640360502e-01,1.7786646822059993e-02,-2.4944732643916723e+00,-2.0208846844838035e+00,-9.1050083206312138e-01,-8.6782265462659325e-01,-4.4445233449152965e-01,9.8164765205410731e-03
